MOSFET_0_1_L_BIASCM_NMOS,MOSFET_0_1_M_BIASCM_NMOS,MOSFET_0_1_W_BIASCM_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_12_1_L_gm2_NMOS,MOSFET_12_1_M_gm2_NMOS,MOSFET_12_1_W_gm2_NMOS,MOSFET_13_1_L_BIASCM_NMOS,MOSFET_13_1_M_BIASCM_NMOS,MOSFET_13_1_W_BIASCM_NMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_15_1_L_BIASCM_PMOS,MOSFET_15_1_M_BIASCM_PMOS,MOSFET_15_1_W_BIASCM_PMOS,MOSFET_18_1_L_BIASCM_PMOS,MOSFET_18_1_M_BIASCM_PMOS,MOSFET_18_1_W_BIASCM_PMOS,MOSFET_21_1_L_BIASCM_NMOS,MOSFET_21_1_M_BIASCM_NMOS,MOSFET_21_1_W_BIASCM_NMOS,MOSFET_22_1_L_BIASCM_PMOS,MOSFET_22_1_M_BIASCM_PMOS,MOSFET_22_1_W_BIASCM_PMOS,MOSFET_28_1_L_gm3_PMOS,MOSFET_28_1_M_gm3_PMOS,MOSFET_28_1_W_gm3_PMOS,MOSFET_29_1_L_gm3_NMOS,MOSFET_29_1_M_gm3_NMOS,MOSFET_29_1_W_gm3_NMOS,MOSFET_4_1_L_LOAD_NMOS,MOSFET_4_1_M_LOAD_NMOS,MOSFET_4_1_W_LOAD_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,RESISTOR_0,RESISTOR_1,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,av0,av10,av12,av13,av14,av15,av18,av21,av22,av28,av29,av4,av6,ft0,ft10,ft12,ft13,ft14,ft15,ft18,ft21,ft22,ft28,ft29,ft4,ft6,gm0,gm10,gm12,gm13,gm14,gm15,gm18,gm21,gm22,gm28,gm29,gm4,gm6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
9.18,1,5.54,0.5,1,3.3,0.5,1,0.5,7.13,1,0.5,4.75,31,0.5,1.14,50,5.04,1.5,25,3.93,9.37,13,4.97,7.68,50,4.9,0.5,11,4.77,0.5,1,1.18,4.03,39,4.95,0.5,4,50,5.62,18.2,5.04,11,51,0,41,14,234,48,10,704,840,10,10,171,11,952,703,62000000,45800000000,50000000,102000000,80000000,69300000,142000000,208000000,62300000,18400000000,24100000000,106000000,50000000,2.26e-05,0.00059,0.000142,3.14159265358979e-08,0.000215,0.00191,0.000943,0.00182,0.00197,0.00296,3.36e-05,0.00122,0.00214,123.545551756793,1.98008534821656,2.37553293864948,0.000544073663692085,95.0225925211962,7774026.53016218,66.9291745055921,0.0292117045053962,637,117.821054623843,9326596,0.000178459399539707,0.00257881605830455,47.45179,1.50665240693454e-07,7.60516682525303e-07,3.6329927237011e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
9.21,1,6.06,0.5,1,5.91,0.5,1,0.5,4,1,0.5,3.71,40,0.5,2.63,27,4.75,1.5,20,0.5,7.79,1,2.77,7.68,50,3.39,0.5,7,4.78,0.5,1,0.7,4.4,45,4.95,3.07,4,50,9.3,18.2,5.1,8.97,58,0,94,10,256,10,10,704,929,822,473,10,52,457,1000,50000000,45800000000,10800000000,102000000,75100000,66600000,111000000,50000000,62300000,18400000000,29800000000,78600000,58300000,0.000237,0.000388,0.000195,3.14159265358979e-08,0.00154,0.00191,0.00193,0.00312,0.00314,0.0029,9.15e-05,3.14159265358979e-08,0.00314,142.006642085262,1.86886453913899,2.97823733129163,3.68194961186252e-05,96.1695264639608,9187799.46730139,77.9546881207282,0.0311369552533353,617,119.62561492155,14641750,0.00022346576745798,0.00263822955731622,45.33801,9.15118524408808e-08,3.04242489029827e-07,8.38554923698887e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
8.25,1,5.83,0.5,1,2.33,0.5,1,1.65,3.14,1,0.5,4.14,50,0.5,3.11,43,5.03,1.5,8,0.5,10,45,1.41,10,50,4.9,0.5,13,4.88,0.5,1,1.09,4.71,43,4.81,1.93,4,50,10.1,25.8,4.96,12.8,63,0,14,14,435,195,417,707,917,10,411,10,10,844,696,53600000,41600000000,11600000000,116000000,111000000,88800000,269000000,195000000,62300000,18400000000,7020000000,78600000,66500000,3.16e-05,0.000616,3.14159265358979e-08,3.14159265358979e-08,3.14159265358979e-08,0.00176,0.0023,0.00181,0.00197,0.00297,8.08e-05,0.000986,0.00189,137.422067407197,2.29432126690123,2.39339916323237,1.75150388433271e-05,111.074311402749,16989409.866792,83.7783605712119,0.0268860761071655,634.5,123.533861896013,17723080,0.000336590134161558,0.00173664586796195,45.87772,4.74027282678609e-08,6.22692322219676e-07,2.88115608393369e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
3.49,1,0.5,0.5,1,3.56,0.5,1,1.64,1.5,1,0.5,0.5,50,4.99,1.14,50,5,0.5,1,0.5,1,50,4.96,0.5,50,4.97,0.5,50,5,0.5,2,1.06,3,1,0.507,0.5,1,50,7.93,54.7,5,10.7,19,0,184,14,466,928,749,1000,1000,34,98,48,30,19,682,1400000000,253000000000,8560000000,1130000000,4540000000,1540000000,1280000000,1620000000,1060000000,62400000000,58700000000,1410000000,3260000000,0.0394,0.000238,6.28318530717959e-07,6.28318530717959e-07,0.0628,0.0628,6.28318530717959e-07,0.0392,0.00868,0.0606,6.2e-05,6.28318530717959e-07,0.0468,78.039522966354,1.53823601680078,4.75050422239609,0.331977806065812,69.596252966115,19369034.2944106,36.7841813827629,0.0248332966880928,-39.7811601,84.5625639540831,59817010,0.000572350822715109,0.00220704901667569,51.79374,2.55842837901878e-08,3.36455988637518e-06,0.000509725138085004,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
3.49,1,0.5,0.5,1,3.32,0.5,1,1.64,0.802,1,0.5,0.5,50,4.99,1.14,50,5,0.5,1,0.5,1,50,4.96,0.5,50,4.97,0.5,50,5,0.5,2,1.06,3,1,0.507,0.5,1,50,7.93,54.7,5,10.7,21,0,184,14,466,622,749,1000,1000,34,98,10,30,19,682,1400000000,253000000000,1000000000,1130000000,4540000000,1540000000,1280000000,1620000000,1060000000,62400000000,58700000000,1410000000,3260000000,0.0394,0.000238,6.28318530717959e-07,6.28318530717959e-07,0.0628,0.0628,6.28318530717959e-07,0.0392,0.00868,0.0606,6.2e-05,6.28318530717959e-07,0.0468,76.4212088781141,1.54347440823832,4.9895617701958,0.314641030967007,70.2610811632532,19378798.1910795,36.7778058073072,0.0289715823675078,-36.9809649,84.6428893015812,62645490,0.000570695865463859,0.00220892747081009,52.43246,2.41081903683731e-08,3.19908171684036e-06,0.000510207877257862,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
2.5,15,0.5,0.57,2,5.15,0.5,1,0.617,1.5,3,0.5,1.33,10,1.51,1,50,8,0.67,1,1.72,2,1,5,0.67,50,4.98,0.64,38,4.88,0.5,1,1.55,0.647,34,0.5,0.5,18,50,5.59,56.6,5,10.7,21,0,884,30,10,883,931,87,51,1000,314,477,29,577,1000,822000000,118000000000,48800000000,1810000000,2290000000,1290000000,500000000,874000000,1170000000,438000000000,14700000000,500000000,892000000,0.000749,0.000531,0.000125,3.14159265358979e-07,0.0155,0.02,0.00856,0.0314,0.0063,0.00811,0.000334,0.00717,0.0314,142.033593524964,1.73407977432134,5.01318713747499,3.14133698145129e-07,101.881784442518,18220240.025617,57.5903681182887,0.0465660954694165,557.5,130.422448075288,52674320,0.000477597824910484,0.000776637198966831,54.94104,3.47553110114556e-08,2.61971909498726e-08,3.34286366499015e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
2.31,3,0.5,0.5,2,5.86,0.5,1,0.612,1.5,1,0.5,0.5,16,4.88,1,50,8.07,0.799,1,2.69,1.56,1,5,0.969,50,4.98,0.5,38,5.07,0.5,1,3.78,0.5,34,0.5,0.5,19,27,6.13,67.3,3.23,10.7,48,0,498,12,10,949,653,59,354,877,10,331,29,160,1000,500000000,118000000000,29500000000,806000000,1200000000,500000000,1660000000,634000000,500000000,438000000000,22900000000,699000000,1390000000,3.14159265358979e-07,0.000727,3.14159265358979e-07,3.14159265358979e-07,3.14159265358979e-07,0.0314,0.00856,0.0183,0.00512,0.0138,0.000354,0.00726,0.0302,132.201093141909,2.00035695827438,4.75138773238912,1.02358588909019e-06,106.534548818978,44498647.7798021,44.7941548642231,0.0421557545456331,607.5,137.391240630663,105696300,0.00101115243447234,0.000812266199785328,45.03795,2.73178623474711e-08,7.25564633596854e-08,2.64479600087242e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
2.31,3,0.5,0.5,2,5.86,0.5,1,0.612,1.5,1,0.5,0.5,27,0.5,1,50,10.4,0.799,1,2.69,2.21,1,5,0.67,50,4.98,0.5,38,5.07,0.5,1,3.78,0.5,34,0.5,0.5,19,27,6.13,67.3,3.23,11.2,46,0,498,12,10,1000,653,59,354,877,314,331,29,372,1000,500000000,118000000000,29500000000,806000000,1200000000,500000000,1660000000,634000000,500000000,438000000000,22900000000,699000000,1390000000,3.14159265358979e-07,0.000727,3.14159265358979e-07,3.14159265358979e-07,3.14159265358979e-07,0.0314,0.00856,0.0128,0.007,0.0147,0.000354,0.00726,0.0302,140.719335369665,2.0605093727638,4.85687600099455,4.40378605235781e-07,107.70488115903,46333456.4106915,44.939128941269,0.0413737318062766,607,137.065627508052,109213700,0.001022109497935,0.00084060938533017,45.24169,2.58370429429003e-08,3.57914638249301e-08,2.58338470193742e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
3.65,15,0.5,0.679,4,5.92,0.5,1,0.586,1.5,1,0.5,0.966,17,0.5,1,16,4.92,0.824,1,2.2,1.6,1,8.05,1.03,50,4.98,1.19,38,5.1,0.5,1,3.48,0.5,34,0.5,0.5,18,50,20.6,56.6,2.81,12.4,58,0,1000,17,10,927,729,10,288,958,371,351,41,136,1000,642000000,166000000000,50100000000,551000000,723000000,943000000,1440000000,500000000,791000000,438000000000,28300000000,596000000,1310000000,3.14159265358979e-07,3.14159265358979e-07,3.14159265358979e-07,3.14159265358979e-07,3.14159265358979e-07,0.0216,0.00856,0.0314,0.0133,0.00824,0.000355,0.0181,0.03,134.856223639202,1.74529819792154,4.37502920583363,1.73820024645582e-07,108.0450210584,30412796.898803,47.895224396593,0.0497926939275732,581.5,144.848304592076,76237330,0.000792070868280726,0.00102888988692672,54.57109,1.91333033256181e-08,1.80530244109356e-08,1.83797274289077e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
3.65,15,0.5,0.679,4,5.92,0.5,1,0.704,1.5,1,0.5,0.966,2,1.57,1,16,4.92,0.827,1,2.2,1.66,1,8.05,1.03,50,4.98,1.19,38,5.1,0.5,1,3.48,0.5,34,0.5,0.5,18,50,20.6,56.6,2.81,11.2,53,0,1000,17,10,927,729,10,288,958,10,384,41,136,1000,642000000,166000000000,48800000000,851000000,723000000,943000000,1430000000,500000000,904000000,438000000000,28300000000,596000000,1310000000,3.14159265358979e-07,0.000536,0.000125,3.14159265358979e-07,0.0102,0.0216,0.00856,0.0314,0.0133,0.0111,0.000222,0.0181,0.0312,102.563090969258,1.66849384613653,3.9966170485624,1.41915211153653e-07,102.364788279674,28823410.9098485,47.8468740880739,0.0473061358909439,580,143.963857742828,69041990,0.000785232168755353,0.00104908701588334,58.68113,2.12499945878451e-08,8.67028703499528e-09,1.50866514592174e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
3.11,15,0.5,0.679,4,7.15,0.5,1,0.704,1.5,1,0.5,0.966,2,3.28,1,16,4.92,0.707,1,2.2,1.66,1,8.05,1.03,50,4.98,1.19,38,4.98,0.5,1,3.48,0.5,34,0.5,0.5,18,50,20.6,56.6,2.81,11.2,60,0,1000,19,10,872,729,10,288,958,10,384,41,136,1000,642000000,243000000000,48800000000,851000000,500000000,943000000,1570000000,500000000,1550000000,438000000000,28300000000,542000000,1310000000,3.14159265358979e-07,0.000536,0.000125,3.14159265358979e-07,0.0258,0.0314,0.00856,0.0314,0.0133,0.0114,0.000222,0.0181,0.0312,142.034417112932,1.68911519750104,4.63153542454971,8.44861342314247e-08,108.081943996297,29037037.6062832,47.8145099316097,0.0384358437458672,600,144.24679964051,79619240,0.000781394512164013,0.00109878769678945,52.93164,2.1312436124378e-08,1.06589604698115e-08,1.61570214696205e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
1.69,1,0.5,0.5,1,1.52,0.5,1,0.893,0.5,1,0.5,0.592,50,4.94,0.5,50,4.99,0.5,1,0.5,3.18,1,5.34,0.5,50,8.29,0.5,50,4.98,0.5,1,2.21,4.24,1,0.505,0.5,1,50,12.6,50.9,5,12.9,38,0,180,22,284,267,667,404,159,10,137,59,10,23,699,1000000000,1000000000,8950000000,1030000000,9280000000,1000000000,1870000000,1000000000,1860000000,1000000000,109000000000,1000000000,1000000000,6.28318530717959e-07,0.000497,0.000203,6.28318530717959e-07,0.0628,0.0038,6.28318530717959e-07,0.0451,0.024,0.0623,0.000229,0.023,0.0484,91.7787565601479,1.7951680900914,9.74796314525561,0.0205008964451273,80.2726370913941,22349964.0527653,32.6803136459857,0.0265108241587482,626.5,97.4435684826504,121362800,0.000565912163073351,0.00239452292751194,60.94852,2.26205301687821e-08,2.03609223146994e-06,0.000168746946088039,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
2.31,3,0.5,0.5,2,5.86,0.5,1,0.612,1.5,1,0.5,0.5,27,3.41,1,50,10.4,0.5,1,0.5,1.17,1,5,0.67,50,4.98,0.5,38,5.07,0.5,1,2.45,0.5,34,0.5,0.5,19,27,6.13,67.3,3.23,9.02,42,0,498,12,10,935,564,644,354,920,314,331,29,372,1000,500000000,118000000000,29500000000,806000000,1200000000,500000000,897000000,713000000,778000000,438000000000,26800000000,531000000,1390000000,0.000749,0.000727,3.14159265358979e-07,3.14159265358979e-07,0.0147,0.0314,0.00856,0.0128,0.007,0.0147,0.000498,3.14159265358979e-07,0.0302,123.135456591362,2.17891097876364,6.31000690957028,1.87813435282334e-06,105.610672772058,34313904.8763027,45.2884753552159,0.0438239799360996,581.5,135.45797382299,99371190,0.000715826834654746,0.000829181385708512,46.92134,3.66669879848602e-08,1.36205721529281e-07,2.87445187385771e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
3.89,3,0.5,0.5,2,5.86,0.5,1,0.735,1.5,1,0.5,0.5,27,3.41,1,50,10.4,0.5,1,0.5,1.17,1,5,0.67,50,4.98,0.5,38,5.07,0.5,1,2.45,0.5,34,0.5,0.5,18,27,6.13,67.3,3.23,9.02,40,0,498,12,10,935,564,644,383,920,314,331,29,372,1000,500000000,118000000000,29500000000,806000000,1200000000,500000000,815000000,713000000,841000000,438000000000,26800000000,531000000,1390000000,0.000749,0.000727,3.14159265358979e-07,3.14159265358979e-07,0.0147,0.0314,0.00856,0.00479,0.00903,0.015,0.000498,3.14159265358979e-07,0.0302,121.38607148902,2.45506440159049,6.0926461858343,1.50244642624644e-06,110.749793981675,38553071.8440828,44.8316015774587,0.0756939953229345,586,136.48620175773,95675790,0.000713794862331896,0.000828541167999592,46.05503,2.55711363648397e-08,1.43106373430291e-07,2.33837732688258e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
3.69,3,0.5,0.5,2,5.86,0.5,1,0.778,1.5,1,0.5,0.5,27,3.41,1,50,10.4,0.5,1,0.5,1.17,1,5,0.67,50,4.98,0.5,38,5.07,0.5,1,2.45,0.5,34,0.5,0.5,18,27,6.13,67.3,3.41,9.02,34,0,498,12,10,935,564,644,383,920,314,304,29,372,1000,500000000,118000000000,29500000000,806000000,1200000000,500000000,815000000,713000000,684000000,438000000000,26800000000,531000000,1390000000,0.000749,0.000727,3.14159265358979e-07,3.14159265358979e-07,0.0147,0.0314,0.00856,0.00479,0.00903,0.015,0.000487,3.14159265358979e-07,0.0301,121.875325386169,2.44989643146687,6.13920268364112,1.47118654425346e-06,110.096664652011,38449813.1403083,45.3137286040335,0.0739850260996537,615.5,136.397259702796,96351500,0.000713384760538011,0.000829912792660844,45.7045,2.6774081010719e-08,1.37092603744726e-07,2.38384413098203e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
2.66,1,0.5,0.5,1,1.68,0.5,1,0.846,0.5,1,0.5,0.756,50,5.09,0.557,50,5.38,0.5,1,0.5,4.09,1,3.98,0.5,49,6.71,0.5,50,4.88,0.5,1,2.09,4.86,1,0.501,0.5,1,50,12.6,38.1,5,15.3,49,0,180,22,342,168,740,216,36,10,10,10,14,20,1000,1000000000,1000000000,10800000000,1040000000,15600000000,1000000000,1430000000,2410000000,2480000000,42000000000,1000000000,1000000000,1000000000,0.0239,0.000685,6.28318530717959e-07,6.28318530717959e-07,0.0628,0.0198,6.28318530717959e-07,0.0451,6.28318530717959e-07,0.0628,0.000169,0.0146,0.0484,92.1784383405417,1.62617537986174,12.9160532969054,0.1128975820097,70.8296300788736,18280233.3973912,32.0933179961188,0.0238217832466649,591,99.8262142115511,145192500,0.000510965613039884,0.0025956957718643,58.08883,2.001090250002e-08,7.88665240982533e-06,0.000220981746434923,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
10,6,4.6,0.5,2,3.33,0.5,1,0.728,5.5,1,0.5,5.5,33,4.97,5.5,50,4.97,1.5,50,4.99,10,9,4.67,6.5,36,5,0.5,10,4.65,0.5,1,1.36,8,21,4.81,1.5,24,50,10.6,19.9,4.99,9.71,12,0,10,16,156,294,566,446,914,10,232,347,10,738,1000,72600000,50000000000,11200000000,152000000,68300000,64400000,166000000,110000000,53700000,35700000000,14600000000,120000000,112000000,0.000275,0.000445,7.17e-05,3.14159265358979e-08,0.000699,0.00209,0.00221,0.000519,0.0008,0.00299,0.0002,0.001,0.00207,85.9134370713222,3.87519240065838,2.87778291117582,3.83854475804932,56.023450539544,8388063.86940044,120.34246548912,0.0468229013601979,434,83.8861232735801,6229117,9.83888258973969e-05,0.00330726532487118,57.4208,1.25544532028187e-07,1.13474132903457e-05,0.00169188289677003,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
7.01,1,9.96,0.5,1,1.9,0.5,1,0.619,1.61,1,0.5,4.76,46,2.52,4.6,4,4.93,1.5,50,4.9,10,50,1.7,7.68,50,4.97,0.5,15,4.68,0.5,1,1.03,6.54,31,5.06,4.81,4,50,12.4,27.5,4.99,8.44,48,0,40,14,398,339,1000,198,1000,737,1000,316,15,596,400,50000000,29800000000,22300000000,50600000,92600000,109000000,212000000,76800000,50000000,96300000,18100000000,74500000,108000000,2.85e-05,0.000288,0.000542,3.14159265358979e-08,3.14159265358979e-08,0.000992,0.00188,0.00229,0.00197,0.0027,3.14159265358979e-08,0.00314,0.00289,127.827468498863,3.49534212528728,3.16562872796902,0.00104949896667135,80.2416451057492,7792699.37026214,99.5073600292963,0.0189274744306955,596.5,113.415304318218,7057619,0.000101338751699471,0.00218189047586169,57.19557,1.24586828496056e-07,1.15182472763986e-06,5.92608076359635e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
4.78,3,0.5,0.5,2,5.86,0.5,1,0.778,1.5,1,0.5,0.5,27,0.5,1,50,8.25,0.5,1,0.5,1.74,1,5,0.67,50,4.98,0.5,38,5.07,0.5,1,2.45,0.5,34,0.5,0.5,18,27,7.01,67.3,3.41,9.02,44,0,498,13,10,935,564,644,239,920,314,145,29,165,1000,500000000,118000000000,29500000000,806000000,1200000000,500000000,815000000,915000000,684000000,438000000000,26800000000,531000000,1080000000,0.000749,0.000727,3.14159265358979e-07,3.14159265358979e-07,0.0147,0.0278,0.00856,0.00479,0.00495,0.0174,0.000487,3.14159265358979e-07,0.0301,136.070728131038,3.07227289211367,5.97906243538266,2.64262496802834e-07,112.678492347056,48203494.2839688,43.7656714789114,0.078048123018123,578.5,136.843107837529,93810580,0.00071317490305725,0.000801794161189391,47.82194,1.73296099839837e-08,3.48374745751112e-08,2.26241962897333e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
2.5,1,0.5,0.5,1,3.56,0.5,1,1.64,0.5,1,0.5,0.5,50,5.01,1.69,50,5,0.5,1,0.5,1,50,4.98,1,50,4.99,0.5,50,5,0.5,1,1.04,3,1,0.5,0.5,1,50,9.52,73.7,5,10.4,15,0,10,14,419,784,558,10,1000,10,10,10,20,19,682,1400000000,1000000000,11500000000,1000000000,1860000000,1000000000,1280000000,1620000000,1970000000,66700000000,28400000000,1100000000,1680000000,6.28318530717959e-07,0.000238,0.000144,6.28318530717959e-07,0.057,0.0628,6.28318530717959e-07,0.0239,0.00868,0.0628,0.000189,6.28318530717959e-07,0.0553,52.848811217425,3.21146788440349,9.60352814555792,15.448423302981,54.2371626265426,22895015.3079558,41.4574480642502,0.0229066245998142,-41.8194073,87.7047590023584,68464930,0.000324051976061187,0.00216354065915575,40.18196,2.2866428134947e-08,0.00021507455585547,0.000214299004900997,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
6.91,1,4.76,0.5,1,3.5,0.5,1,2.89,3.97,1,0.5,4.75,50,2.38,3.61,22,4.89,1.5,22,4.91,10,50,2.18,10,50,4.87,0.5,13,4.67,0.5,1,1.49,1.17,7,4.87,3.47,4,50,11.5,20.2,4.96,9.69,59,0,56,31,116,430,689,1000,924,513,1000,12,38,741,451,71800000,33300000000,30700000000,120000000,82200000,85200000,62900000,107000000,88800000,8870000000,18100000000,78300000,80600000,0.000256,0.000484,0.000688,3.14159265358979e-08,3.14159265358979e-08,0.00088,0.00168,0.000678,0.00197,0.00282,0.000105,0.00134,0.00186,148.472777309833,2.73778310571235,6.16314911304269,1.65766381421055e-05,92.8749688838835,8645605.91886812,91.380745783781,0.0237119975107408,642.5,120.922017836453,19462520,0.000143540255764354,0.00205978248395783,50.60016,9.58701235098761e-08,2.04865279634925e-07,1.34274748009311e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
4.78,3,0.5,0.5,2,5.86,0.5,1,0.778,1.5,1,0.5,0.5,27,2.48,1,50,10.4,0.5,1,0.5,1.17,1,5,0.67,50,4.98,0.5,38,5.07,0.5,1,2.45,0.5,34,0.5,0.5,18,27,6.13,67.3,3.41,9.02,39,0,498,12,10,935,564,644,383,920,314,145,29,110,1000,500000000,118000000000,29500000000,806000000,1200000000,500000000,815000000,915000000,684000000,438000000000,26800000000,531000000,1390000000,0.000749,0.000727,3.14159265358979e-07,3.14159265358979e-07,0.0147,0.0278,0.00856,0.00479,3.14159265358979e-07,0.0187,0.000487,3.14159265358979e-07,0.0301,125.633305030327,3.10922335490295,6.18275000782143,8.2786036776836e-07,112.505509534048,48788312.0192655,45.193074690709,0.0838378157467448,597,136.701452744671,97016490,0.000713249031412693,0.000830492258106154,45.2229,2.08115732693118e-08,9.46928360601174e-08,2.17094775001314e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
1.48,1,0.5,0.5,1,1.68,0.5,1,0.994,0.5,1,0.5,0.5,50,5,0.5,50,4.99,0.5,1,0.5,1.09,1,4.98,1,50,5.5,0.5,50,4.98,0.5,1,1.08,4.24,1,0.5,0.5,1,50,10.8,46.5,5,12.9,26,0,180,24,10,168,695,208,10,10,137,10,10,19,1000,1000000000,1000000000,10800000000,1030000000,3760000000,1000000000,1870000000,1000000000,1000000000,66700000000,102000000000,1100000000,1680000000,6.28318530717959e-07,0.000497,0.000203,6.28318530717959e-07,0.0628,0.0198,6.28318530717959e-07,0.0239,0.0507,0.0628,0.000223,0.023,0.0484,85.6031528076292,2.96761034781483,13.1261166877295,0.0629722293983409,72.765065640461,21867634.7419136,32.7324792828163,0.0195835467775066,-3.2439132,90.2059124283272,96723320,0.000334944039432812,0.00231930842784961,50.84979,2.3999213864527e-08,3.78607646481011e-06,0.000265919322754993,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
2.5,1,0.5,0.5,1,4.63,0.5,1,0.944,0.5,1,0.5,0.5,50,5,0.5,50,4.99,0.5,1,0.5,1.09,1,4.98,1,50,1.79,0.5,50,5.06,0.5,1,1.08,4.24,1,0.5,0.5,1,50,10.8,46.5,5,11.4,22,0,180,24,10,168,636,282,10,10,237,10,10,19,1000,1000000000,172000000000,10800000000,1030000000,3760000000,1000000000,1280000000,1720000000,1000000000,66700000000,102000000000,1100000000,1680000000,6.28318530717959e-07,0.000497,0.000144,6.28318530717959e-07,0.0628,0.0198,6.28318530717959e-07,0.0239,0.0507,0.0628,0.000223,0.023,0.0484,93.2819800806605,2.58405973572854,10.7939255057933,0.0536977640466351,73.5359483682053,18674765.1871474,29.8307760542699,0.0272735404145028,-31.522607325,89.5166476957478,78006720,0.000328495874656252,0.00229723120649851,48.00865,2.4341093924377e-08,3.92706146463584e-06,0.000241369507367972,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
1.48,1,0.5,0.5,1,1.68,0.5,1,0.994,0.5,1,0.5,0.5,50,5,0.5,50,4.99,0.5,1,0.5,1.95,1,4.98,1,50,3.98,0.5,49,4.98,0.5,1,1.08,4.24,1,0.5,0.5,1,50,10.8,54.4,5,12.9,34,0,180,24,10,168,695,602,10,10,169,10,10,19,1000,1000000000,1000000000,10800000000,1030000000,3760000000,1000000000,1870000000,1000000000,1000000000,66700000000,102000000000,1100000000,1390000000,6.28318530717959e-07,0.000497,0.000204,6.28318530717959e-07,0.0628,0.0198,6.28318530717959e-07,0.0285,0.0507,0.0628,0.000187,0.0255,0.0484,87.1760126587404,3.11389858422048,14.0316051119391,0.0395699101839018,74.1002762732285,22844368.8910275,32.1979502453184,0.0216512116064433,598.5,91.5724862614194,102939500,0.000333466352886235,0.0022587301478596,45.21881,2.08886927297771e-08,3.25847705398008e-06,0.000228954253159941,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
8.5,50,4.92,0.5,4,4.28,0.5,1,1.58,10,1,0.5,3.64,50,4.97,3.5,29,4.9,5.5,42,4.9,5.5,31,5,6.22,50,4.99,0.5,6,4.68,0.5,1,1.52,0.5,50,5,5.5,36,50,10.5,22.6,4.99,10.4,13,0,180,10,317,261,314,316,499,1000,586,1000,49,286,627,69900000,4180000000,13200000000,70300000,84000000,94800000,50000000,126000000,60600000,26100000000,6510000000,96800000,61300000,0.00247,0.000665,0.00016,3.14159265358979e-08,0.00314,0.000976,0.000874,0.00145,0.00147,0.00181,7.45e-05,0.00259,0.00304,106.503364833818,0.106560960595618,1.18434948222194,0.0731802043147074,70.943578712408,539537.719329844,238.222228182007,0.0379433421764868,500,99.7087899883858,5996579,0.000230144713886229,0.00283534792094156,45.06679,3.26778682054616e-06,3.81628323581018e-06,0.000163371825413039,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
