MOSFET_0_1_L_BIASCM_NMOS,MOSFET_0_1_M_BIASCM_NMOS,MOSFET_0_1_W_BIASCM_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_12_1_L_gm2_NMOS,MOSFET_12_1_M_gm2_NMOS,MOSFET_12_1_W_gm2_NMOS,MOSFET_13_1_L_BIASCM_NMOS,MOSFET_13_1_M_BIASCM_NMOS,MOSFET_13_1_W_BIASCM_NMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_15_1_L_BIASCM_PMOS,MOSFET_15_1_M_BIASCM_PMOS,MOSFET_15_1_W_BIASCM_PMOS,MOSFET_18_1_L_BIASCM_PMOS,MOSFET_18_1_M_BIASCM_PMOS,MOSFET_18_1_W_BIASCM_PMOS,MOSFET_21_1_L_BIASCM_NMOS,MOSFET_21_1_M_BIASCM_NMOS,MOSFET_21_1_W_BIASCM_NMOS,MOSFET_22_1_L_BIASCM_PMOS,MOSFET_22_1_M_BIASCM_PMOS,MOSFET_22_1_W_BIASCM_PMOS,MOSFET_28_1_L_gm3_PMOS,MOSFET_28_1_M_gm3_PMOS,MOSFET_28_1_W_gm3_PMOS,MOSFET_29_1_L_gm3_NMOS,MOSFET_29_1_M_gm3_NMOS,MOSFET_29_1_W_gm3_NMOS,MOSFET_4_1_L_LOAD_NMOS,MOSFET_4_1_M_LOAD_NMOS,MOSFET_4_1_W_LOAD_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,RESISTOR_0,RESISTOR_1,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,av0,av10,av12,av13,av14,av15,av18,av21,av22,av28,av29,av4,av6,ft0,ft10,ft12,ft13,ft14,ft15,ft18,ft21,ft22,ft28,ft29,ft4,ft6,gm0,gm10,gm12,gm13,gm14,gm15,gm18,gm21,gm22,gm28,gm29,gm4,gm6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
1.47,4,1.52,0.06,1,0.12,1.1,1,0.12,0.955,1,0.179,1.1,1,0.12,0.588,1,0.12,1.1,1,0.12,2.08,1,0.12,1.1,1,0.694,0.562,20,1.95,0.06,2,0.731,0.524,1,0.634,0.5,2,8,9.02,38.9,1.78,12.1,22,62,67.116559658154,8.13289078267472,0.129029897555689,0.37846483020975,0.0465757192996117,86.1969064380646,0.386116949861465,9.31579478420764,44.4479226987211,59.7517732546977,6.46908008450885,33.2487472780639,60.3084487364546,239703170.173024,45331332602.1613,119813190.349764,214700391.754618,45246760.1111207,1158805701.15816,140127568.073265,48215345.5043553,141414928.787394,981720901.087709,98218233206.343,2843906822.5106,565144017.456975,0.00012515830738654,3.93345379148596e-05,1.56245318238494e-06,3.13796271015319e-06,5.65814787639513e-07,5.61639114380384e-06,1.62151164649948e-06,6.99989908948035e-07,5.42711301200892e-06,0.0012810007693662,0.000892994476580048,6.15658554069607e-05,0.000193654119118972,6.60973881521353,1.6257139350823,28.766190143967,343456789.26508,8.15408822024821,3291201.80197163,16.9343804433466,0.279373647067026,-141.042728041614,49.6018068499672,58236160,0.000184042319721185,0.00297901701133796,50.49693,5.03296467231954e-08,0.00107491675037886,0.12713857885071,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,2
1.8,3,1.96,0.3,1,1.06,1,1,0.12,1.7,1,0.12,1.5,1,0.12,1.3,1,0.133,1.5,1,0.12,3,1,0.12,1.11,1,0.303,0.5,20,1.97,0.2,2,1.12,2.18,2,1.77,0.7,1,9,8.5,36.5,1.93,10.7,15,57,75.6413958489306,56.3243317101892,0.227886956851518,0.339094147065138,0.0284905744052063,123.876184793524,0.166394395211747,5.80827850919594,55.2839790364731,65.5085318009701,17.0000536836796,76.7247004262939,65.9074277802372,173368865.082117,1735100887.13365,132912472.996703,70428804.6124219,15330041.1672427,229548496.820458,41821596.820893,4305741.53249441,172207212.746981,1102031409.66911,22359090422.69,95099529.872909,295144771.738644,0.00010736089315148,2.84142634576497e-05,1.47440092264926e-06,1.34114192116131e-06,2.62401312558176e-07,2.65313762438362e-06,6.86742008411258e-07,5.35651838968996e-08,3.09309407145468e-06,0.00125695951882974,0.000725868994036319,4.15076373379912e-05,0.000170799649572762,15.4911779777027,6.17788712149928,34.4107752152488,3906839.79092254,18.1787662272132,10412571.7185772,16.6577138287341,0.0437448469659344,-113.28083096363,64.8422776018919,57997930,0.000153223490547014,0.00255162402967545,33.4666,1.48079231333462e-08,0.00102326315664667,0.0991920091417018,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
4,9,1.79,1,1,0.581,0.8,1,0.12,4,1,0.464,4,1,0.486,4,1,0.289,4,1,0.12,3.7,1,0.12,4,1,1.12,4,20,1.95,3.7,20,1.97,4,3,1.83,2.2,14,20,11.2,59.3,1.96,9.41,6,35,111.604200603828,70.3347256489785,0.0368171983453965,0.158623411897305,0.014263783988884,249.50346254551,0.690527450521767,3.42339070509443,100.245959730287,87.0228232128051,124.269508647403,88.1541353751701,109.431316379233,29295008.4716855,425529125.282593,58225679.0511173,5903260.25835682,863000.204544263,20863585.436027,11980495.1325121,23420904.818675,10487660.7438753,25361727.4506561,49490906.9457133,38028232.7089064,32937051.1504841,0.000106593638025921,1.5508008886627e-05,5.47957857790041e-07,8.74438326051569e-07,1.37210946975986e-07,1.48449072127187e-06,4.73955257230445e-07,7.38164944126813e-07,2.35829371395599e-06,0.000242540484038357,0.000430313803744324,4.94725136629074e-05,0.000138681410226104,4.0049068977649,13.9633854298618,5.00815512069932,1543270105.58365,4.43269101006775,11734242.0371124,44.261461792399,0.610840028874386,-228.416565914097,73.493053322179,4208643,7.63961778079837e-05,0.00121765587682214,17.75435,0.000813999999,0.00119788458506732,0.193452413034706,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
2.08,3,1.79,0.06,1,1.24,0.06,1,0.12,1.38,1,0.131,1.1,1,0.12,0.754,1,0.583,1.1,1,0.12,2.16,1,0.12,1.26,1,0.784,0.286,20,1.93,0.162,15,2.15,0.719,7,1.67,0.5,3,5,13.5,29.9,1.9,10.2,25,55,80.6828051485535,7.94721175222787,0.105811183431004,0.813240545754125,0.100084683282836,85.4283638320037,1.26215997834064,3.4829422248276,29.9428130357832,42.599926199052,23.264333056597,45.9124888774359,59.6674115768183,143764652.295491,24038015323.5383,6784251243.02141,248451574.508743,87218423.031602,467262298.096955,261949612.963729,128007299.09638,113091594.16769,4231117443.76026,14812421861.958,566040040.919952,633445748.114756,9.56013477457488e-05,0.000166807410613606,6.23207060631052e-06,4.04611133071983e-06,1.08558764005047e-06,1.13989428850515e-05,2.68963709652632e-06,2.58588641989449e-06,5.76849515110291e-06,0.00301306590290518,0.00506547629544666,0.000250632015241998,0.000149938627274024,29.5981934377432,7.83005541468454,13.0053011777569,46015.0039130229,26.4625627529545,36219359.8995571,16.4104177887097,0.0542924585700783,-50.0860184096169,64.8743499597558,60158410,0.000420516702295979,0.000854025768190912,51.58758,9.66335791776957e-09,0.000305336646130463,0.033613576362817,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,2
1.3,6,1.52,0.1,1,0.336,1.1,1,0.12,0.345,1,0.12,1.1,1,0.12,0.8,1,0.12,1.1,1,0.12,2.25,1,0.12,1.1,1,0.625,0.4,20,1.95,0.06,2,0.12,0.978,2,1.82,0.5,3,8,10.9,31.7,1.57,14.2,20,10,63.0239480764038,14.4329047843066,0.423809999131249,0.231608443435776,0.0580843059727583,86.106749246847,0.211954401621411,16.8623018529905,22.4337588458543,73.0269605229437,3.9139374851021,54.1955586389878,58.7590877913481,247730036.743686,27614912586.1929,232360340.668694,968268586.83987,54849434.8164883,766195522.097926,111714705.333022,15811764.1253877,157884269.163832,1095196815.07851,108382465771.866,651477081.370529,657956284.579055,0.000165441750313216,8.27761404926131e-05,2.88073572249734e-06,3.79768439808977e-06,6.85284469783814e-07,5.23460421165303e-06,1.35015856786083e-06,1.78836828954759e-07,5.73605341267221e-06,0.000871452305630509,0.000198500047388273,0.000139275497608819,0.000208110177416306,12.8514806543223,9.9733940181514,33.9329326453139,734431.239073664,14.8084090900359,13023298.0434938,16.2602220157045,0.127440622635776,-86.3144959518652,56.1482784569634,44309760,0.000118709456742351,0.00126858290191763,51.84479,9.40052565980432e-09,0.000370295989574715,0.0400408863588985,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,2
4,14,1.86,0.4,1,0.549,3.7,1,0.225,1.9,1,0.311,4,1,0.12,3,1,0.347,4,1,0.12,3.7,1,0.12,2.3,1,1.16,0.1,11,2,0.2,9,1.84,4,4,1.76,2,2,20,7.43,45.3,1.98,10.7,6,0,111.089930801452,41.822742914504,2.07082203120244,3.60137968237824,0.0509762901827481,229.93262075492,0.240326166967114,0.857097315041973,26.4050029253583,18.0507118238723,18.8962895238642,110.716765391284,104.446135416053,23981208.7134853,1940798519.64903,23211555.2453826,58373346.5236012,3465805.08176114,28499500.0687538,6707396.16510987,14454985.0220914,30115610.2849064,23037298492.7238,17691738257.8841,25796934.9146474,40512282.4765499,0.000135791503334588,2.65814110940486e-05,1.37456258634336e-06,2.01703460034824e-06,1.58590692026512e-07,1.68124681105438e-06,2.88398970753969e-07,5.09143900846731e-07,4.04292065866204e-06,0.00409798571667061,0.00406444044045795,4.010944156116e-05,0.000157392511835139,22.1105661217058,0.0313213277482702,1.21865059153188,179593.900825624,30.4233909027161,182152.689408026,23.8041593004248,0.0570451697841464,-1.514436,63.1646557514266,7087199,0.000528691999707583,0.00117063068860577,51.1744,4.01483003614994e-08,0.000362351052994716,0.0153957178845534,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
1.8,4,1.51,0.1,2,1.65,3,1,0.12,1.02,1,0.177,1.5,1,0.12,0.06,1,1,1.5,1,0.12,3,1,0.12,1.39,1,0.187,0.256,20,1.96,0.1,16,2.75,1.58,15,2.08,0.7,14,11,8.18,30.5,1.71,13.8,14,0,74.1650080388357,16.0685968306706,12.7371704659125,60.3699265070806,8.90765457084756,7.13361628190427,0.676632629061369,2.50412568807586,67.9420722889245,33.428367698852,13.1902173421351,71.4394739432478,64.7719974130791,193974698.56008,17605696098.3099,76196891.0683244,333430328.958458,158442845.62868,1047974920.05245,73598063.7342826,29002388.1602298,134981015.38077,6439021420.6482,29465570587.1584,200998798.70192,322546428.20265,0.000126741128413763,0.000457766855733498,2.07628615291974e-06,3.52408294051907e-06,2.01791546316781e-06,4.61610264644603e-06,1.05476906395095e-06,7.3554660865505e-07,2.07649569881347e-06,0.00438616401947575,0.00965026456224202,0.000568441596579452,0.000207577059909956,62.4495324015426,0.0192312369238121,5.4508888250461,0.0877024762340837,59.5209658515159,195728.626835151,21.3131806636175,0.083744852611418,2180.5,80.4942275298084,55477190,0.000925240097709799,0.000542960848325191,51.17915,1.9949848913093e-08,1.35921309188519e-06,0.000342567659671444,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
1.8,3,1.51,0.423,2,2.1,3,1,0.12,1.02,1,0.156,1.5,1,0.12,0.453,1,1,1.5,1,0.12,3,1,0.12,0.921,1,0.187,0.329,20,1.97,0.1,16,2.43,1.58,16,1.54,0.7,14,11,8.18,30.5,1.71,13.8,20,0,74.2689170170739,30.9291281763087,13.6936359204594,57.2529170409403,2.02547528452993,57.8092947678298,0.641345264273695,0.885446681867258,39.1991138593684,37.2123083022388,13.25751062775,69.6656869594015,64.79398879445,226718112.35912,2279728449.96489,83104170.0943062,390836727.047348,131704807.991765,354670099.375588,67882535.0565222,29914606.4336576,300766322.695504,4135452598.68453,28887130976.9592,218883479.726418,321593060.418506,0.000113565000574632,0.000260898128314705,2.27984524925461e-06,3.82878073070575e-06,1.78102998538442e-06,6.13354866350394e-06,9.68592224233496e-07,9.05456321497221e-07,3.03222531178062e-06,0.00355481139282507,0.0083378221139348,0.000501510920997237,0.000206777092572823,71.7014016729292,0.038367967067526,6.09511908859641,0.0344821923403806,62.2164431825088,339767.550690423,21.1024820104176,0.0768880738501955,1749.5,82.5901887128364,53975330,0.000805045497962228,0.000645403480052603,57.4455,1.93136165657013e-08,1.68246637642921e-06,0.000157353700080742,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
1.92,5,1.51,0.116,2,1.65,3.59,1,0.12,0.504,1,0.125,1.93,1,0.12,0.917,1,0.648,1.5,1,0.12,3,1,0.12,1.36,1,0.23,0.169,20,1.69,0.144,6,3.97,1.66,15,1.91,0.7,15,11,12,27.4,1.7,19.1,43,0,76.6212275216851,16.5682433029926,55.4236899666619,39.9425160962248,4.65651897269842,49.9417062524905,0.416837085473764,2.47546958076087,39.2556598173367,30.5025917210803,16.3855580214007,72.8743912618578,63.1554568698725,186893157.267058,17427907878.0715,71241360.3981275,1196064750.06035,108874716.924727,185599371.414642,66232422.4416879,26809018.1812335,144763694.267126,11164080185.9728,24818504187.8531,238008685.201178,376987552.521308,0.000164846293333945,0.000522379755603194,2.3042937194507e-06,4.74431634046184e-06,1.87669361337498e-06,5.20205930761303e-06,1.02247453237897e-06,6.65748932321126e-07,2.67640539106441e-06,0.00454367168170843,0.00606010872697543,0.000679398906162496,0.000252947746868403,77.7642012996507,0.02817627290161,6.69481972041827,0.000382311589002649,74.624182899353,254231.950101412,21.6125541294869,0.0744056600577433,2017,93.2007944721009,60406750,0.000820264466647899,0.000594173814375299,52.92418,9.19915599699786e-09,3.16795839496731e-07,2.25180693085303e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
1.8,3,1.51,0.1,2,2.1,3,1,0.12,0.671,1,0.156,1.5,1,0.12,0.453,1,1,1.5,1,0.12,3,1,0.12,1.63,1,0.187,0.286,20,1.97,0.1,16,2.75,1.58,16,1.54,0.7,14,11,8.18,30.5,1.71,13.8,22,0,74.2689170230171,16.2561289000877,18.7307391986503,48.8810199338099,1.81486052142336,58.9593102391688,0.978006690509898,8.74156775995138,81.7810167864179,36.6779241608164,13.6077458429647,69.705425714676,64.7939879847387,226718118.282599,15532481374.0006,87263900.6073593,711623769.498197,130599884.401677,366793746.060457,97572332.3713484,33478266.9392388,98052463.4319689,5100794324.57212,26824631899.4247,225984872.959742,321593095.702002,0.00011356500393624,0.000500805499067552,2.38281897097894e-06,4.47291288759742e-06,1.78433486141194e-06,6.4062301952188e-06,1.364066175058e-06,7.80745375574767e-07,1.7748915201669e-06,0.00383504823399198,0.00864455507628085,0.000520450813125462,0.000206777122165273,72.6503470115341,0.0376866306399619,7.67792928124733,0.00799484948569185,65.310564291959,333278.686620263,21.0440986026962,0.0793000659669308,2052.5,85.9308907229707,67899150,0.000803947232892097,0.000522571450285669,50.10642,1.95823972219076e-08,9.51086243844157e-07,0.000109635250513218,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
4,15,1.87,0.4,1,0.963,3.7,1,0.319,4,1,0.6,4,1,0.18,4,1,0.529,4,1,0.12,3.7,1,0.12,2.4,1,0.678,0.2,20,1.97,0.1,14,1.94,4,3,1.38,2.1,1,20,7.88,71,1.95,10.3,7,0,110.850309452394,52.4973397534323,2.07839734903465,102.052681977506,0.0783255671946896,276.470879541901,0.435453637383532,1.36844417905189,62.7296846656639,31.5535074168136,11.7274367615441,109.092670643793,106.607734808349,22461489.1998356,1086985505.06332,19474031.7405394,17803815.0110723,3672416.17057268,14649291.5606613,8787976.49381761,18020358.9044595,31859694.1948301,9097039592.74416,38037541933.7361,22837439.0914241,37230927.2145343,0.000135251129082104,2.17854083035536e-05,1.52919862673434e-06,2.19369511211298e-06,2.33861364759221e-07,1.70518531356572e-06,3.59941550541146e-07,6.12030439143866e-07,2.69014863936944e-06,0.0050053899669352,0.00805617749957075,2.05713706251098e-05,0.00015022883557482,46.9259498506343,0.0431563372500513,0.66910897994363,1080.7155614893,40.85650615,386445.656065491,25.0001739993945,0.0429448608758515,1989,68.720007056991,5991571,0.000814050160817092,0.00107304829865896,54.3729,7.95758501120035e-08,0.000159029025686789,0.00132223881470239,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
4,12,1.88,0.6,1,1.53,1.7,1,0.129,1,3,1.86,3.3,1,1.6,4,1,1.04,4,1,0.746,3.7,1,0.12,2.4,20,2,0.2,20,1.98,0.2,2,1.12,4,5,1.81,2.3,2,20,11.6,33.6,1.98,9.29,2,0,111.151547197642,57.4392305880823,43.4774702966223,70.3212182887321,2.01824468415928,72.8430748948977,0.0586393138468086,0.178776272399586,0.0460246583696673,48.5626758254051,8.25097478333532,110.322950026458,111.540702810266,24024947.7952569,628502446.847751,158306181.750126,32522889.7313763,9234808.68468702,11980794.2897033,1691196.69819614,5443208.28293174,1018522.35672977,4766781221.92939,23596741177.061,20626980.6519066,30530381.426692,0.000117863690646937,3.16547338083474e-05,2.3480849103857e-06,4.78201470171715e-06,2.55816723880304e-06,2.58725852382552e-06,3.90782538911937e-07,2.10611135443578e-07,5.77882474074225e-06,0.00222307498662993,0.000783207395321698,3.94346738862261e-05,0.000136307696089087,79.9119386943014,0.0593283843916367,4.19887724781226,0.0345797727261271,63.5542841227514,132182.940895397,25.6622933503613,0.0812776228334657,-2.8195596,75.3322866171329,9355049,0.000202544382654462,0.00108871327744514,48.57598,5.00616748634868e-08,2.05246655908153e-06,0.000136826634033804,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
1.92,6,1.51,0.662,4,1.65,2.69,1,0.12,0.204,1,0.173,1.43,1,0.12,1.28,1,3.21,1.5,1,0.12,3,1,0.12,0.06,1,0.12,0.329,20,2.1,0.0972,18,2.58,1.64,13,1.42,0.7,9,9,9.81,34.6,1.71,17.9,42,0,76.4901187191428,31.9572062095026,29.3405654329774,32.0385141465482,4.26772998855841,74.1414537235772,0.49978282521272,0.172552493776634,0.460385506505379,35.4517839017551,12.9849359971599,70.5308245348035,62.251446682529,163264714.396814,946311820.880927,124269155.969071,3517147358.45371,196884401.430024,53977021.6569083,52394617.0593574,20621132.7855907,7250840642.08777,4293237137.28904,29376715245.0729,243565193.844286,402101613.163644,0.000169435793757105,0.000260251955381354,3.04724579872995e-06,7.55634923020166e-06,2.51054160777619e-06,8.67146331963959e-06,7.48232100865375e-07,7.35565707973383e-07,5.84252075315126e-06,0.00395301001073057,0.00990777839468328,0.000447522730009539,0.000226450984092303,78.1911000861438,0.0631695102558189,5.00302969282744,0.00459018628684138,69.821168032382,645523.9168367,19.8636215227737,0.0570172942370326,2113.5,88.897002985739,51125540,0.000928992360429044,0.000590088320901638,59.68905,1.55702583749372e-08,9.41138866578928e-07,5.99362395689029e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
2.06,5,1.14,0.06,2,1.36,1.81,1,0.12,0.546,1,0.183,1.41,1,0.12,0.365,1,2.04,1.5,1,0.12,3,1,0.12,0.717,1,0.189,0.143,20,2.22,0.118,18,2.39,1.57,16,1.66,0.7,12,13,18,44.4,1.5,13.5,45,0,77.2313684639471,7.32670150009726,53.6639358086997,42.482452549214,11.3358538551819,37.718863746693,0.521278086637167,1.27205014992838,30.6249009532605,24.9639471400838,14.0430028725065,69.5704175433412,64.3269276819615,160115460.757534,24535047614.4696,212293941.772931,940507409.199807,210100344.529469,325175130.702182,72272925.8848612,32691671.0415962,459667830.020975,15163263163.5791,29891920545.2306,180897880.140361,310748808.626307,0.000115442713129933,0.000379010621798218,3.33843148145455e-06,5.45279225875806e-06,2.56829619406699e-06,8.14995222976439e-06,1.08758185472444e-06,9.43703725650443e-07,3.62117120500975e-06,0.00718892387052011,0.0111964333000063,0.000427346735427411,0.000204893488650927,84.8689056411371,0.0585924664264601,4.8990831157838,0.000908187043832327,77.594643136714,750488.111341633,23.2967034363233,0.0658252620848032,2109,92.5161642082306,62750450,0.00116441918391982,0.000506184138401217,53.29962,7.00972503096214e-09,5.31705499807467e-07,3.40840034099288e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
1.03,3,1.63,0.5,2,1.13,2.1,1,0.12,0.275,1,0.12,1.1,1,0.12,0.7,1,0.227,1.1,1,0.12,2.1,1,0.12,0.609,1,0.12,0.3,20,2,0.06,6,1.96,0.333,2,1.94,0.5,4,6,10.2,40,2,9.55,21,0,57.2576022065088,36.1068302787496,15.3292186816296,39.5862126382461,0.470368700034189,72.7069063884743,0.412953998753159,1.75733039138505,43.0310032785081,39.2535723083024,6.09918703140876,39.7754149198352,60.8056857944534,391813038.337171,1561988360.48529,147948467.106495,2603448380.19324,125061969.821446,484697911.006461,106792395.922643,45103971.974642,749159766.409971,4477841633.80494,73120235569.2795,3303193970.99756,549714940.682975,0.000110902317669781,0.000111922162379564,2.78301882375565e-06,5.47828729372449e-06,1.3933856605724e-06,4.29065191711493e-06,1.1781483795571e-06,7.85157415754807e-07,3.49998160966602e-06,0.00354307622834004,0.00502101352983393,0.000242742327449421,0.000157516189941247,53.9641263578991,0.08681919360913,13.118753692641,0.254137629271182,57.3585862905315,614230.822507843,17.2103840747381,0.0764248447442147,-7.1152092,70.5249499426485,92812920,0.000643166140587824,0.00108834217529026,50.48927,1.6868693562648e-08,1.84940273979611e-06,0.000360500446269563,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,2
4,13,1.88,0.7,2,1.15,2.3,1,0.12,1.8,1,1.27,4,1,0.353,2.4,1,0.931,4,1,0.12,3.7,1,0.12,4,1,0.831,0.2,20,1.96,0.3,2,1.52,4,4,1.84,2.1,2,20,10.6,33.6,1.92,9.29,9,0,110.963067557383,58.6123597308815,8.8723079205177,82.9045292540526,0.836533513854587,125.397267354188,0.216060532626667,28.8873066913095,131.987773814872,50.6208201069493,13.8205900228945,110.916548964321,107.132088603959,22927997.050823,416060555.16406,88987943.5599914,37180756.0422612,9653724.35026545,26261612.9837952,8333394.87945971,468749.271477466,10870848.2407235,4216688460.16785,11501842125.0339,23406017.2830321,35628157.3179821,0.000120758917412518,3.53871451823778e-05,1.79476287981523e-06,3.46695773590206e-06,9.54147417788479e-07,2.79370786473177e-06,3.68664629443828e-07,3.70155965963472e-09,1.83306572963233e-06,0.00187526600838089,0.000727182189172081,3.72968369325291e-05,0.000139656610750357,69.9704069393294,0.163825513703379,5.70644050633342,0.300372015076272,58.420863948412,288062.027479988,23.0282087883535,0.0583806162749422,2098,74.3323687352181,10033900,0.000159849686728589,0.00143631888630152,50.4017,4.07137468719145e-08,4.24810108372614e-06,0.000360261236933168,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
0.829,7,1.73,0.288,1,1.64,1.03,1,0.12,0.06,1,0.195,1.1,1,0.12,0.441,1,2.38,1.1,1,0.12,1.84,1,0.12,0.497,1,1.18,0.491,20,1.95,0.06,7,1.23,0.571,2,1.36,0.5,1,7,7.17,45.6,1.3,11,29,0,60.6603153684715,44.4380878932893,5.94384554312956,12.5892074763041,5.04807609563679,65.8513116128302,0.234030830755267,0.391387662859469,0.240623917842695,69.4864178012771,8.16205005587647,52.5979580021942,67.3749373850258,355970278.738607,2340222735.17574,403490433.302122,6198922956.10475,277778048.754244,207233997.728636,76153870.330002,47968772.4151763,115671193.070179,1273433556.50791,37939328510.0471,862984566.377666,733990387.187652,0.000180983548371182,6.27740069503531e-05,3.29427420013064e-06,5.60899294956999e-06,2.56554046183914e-06,7.10035353527251e-06,8.53918901969349e-07,8.15279183249363e-07,4.05081996168587e-06,0.00143821180305742,0.00181503760155492,7.1562330017911e-05,0.000173433519383021,62.000046306351,0.100661934115183,20.6463400503896,1.25067570799531,52.7050413816594,514636.02252065,17.389260191279,0.0710858846295773,1028.5,65.6482274232273,105554800,0.000464774429059634,0.00146092580532138,52.13317,1.7597751092754e-08,5.44332177956103e-06,0.000639946485316512,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,2
2.32,8,3.14,0.108,1,1.52,1.72,1,0.12,0.135,1,0.12,1.1,1,0.12,1.11,1,1.19,1.1,1,0.12,0.06,1,0.12,1.41,1,0.967,0.346,20,1.97,0.06,5,1.94,0.286,1,2.49,0.5,1,8,23.6,92.2,0.901,11.6,67,0,86.0018379454868,23.2429810218293,62.106927254744,25.0816299793139,36.3677611661426,5.30982099620175,0.277064725759044,2.6606858446791,106.642938047105,41.3388670948451,5.98305605591781,38.141068557325,55.0157911499912,56009340.2575483,6556096258.09556,160216842.26105,3811425784.41864,250791288.896767,64741695.4360013,76603178.4086692,19901366.6463781,105573176.592371,3492895675.32961,76432491930.9108,2159509737.5643,786314353.378519,0.000167528741719783,6.79261213296301e-05,2.24504994668757e-06,3.95951395443976e-06,2.1463044880252e-06,3.5406090817768e-06,8.57832050691834e-07,1.16522504241793e-08,7.58663991443737e-06,0.0031088860525253,0.00436022466217343,7.61074732265942e-05,0.000150603847709367,95.2045036953822,0.15286153406748,20.4290077489047,0.00234919861998362,80.9063621957235,949327.457127344,25.6739414582179,0.0685604885945947,2145,89.6328362725397,126871800,0.000564579549910757,0.00115795814884582,50.8023,7.79733027292037e-09,1.2664300512058e-06,6.09365242591475e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,2
4,15,1.87,0.4,4,1.93,3.7,1,0.319,1,1,1.36,4,1,0.12,2.4,1,0.886,4,1,0.12,3.7,1,0.12,2.4,1,0.638,0.2,20,1.97,0.1,16,1.98,4,3,1.39,2.1,1,20,9.35,62.8,1.95,10.3,10,0,110.850311396482,53.2940029649516,24.8762320709444,56.2375435151664,0.348603443696045,160.904785892777,0.557988802899943,1.83784932276341,66.5255363090918,31.5270296741579,12.1717505610604,109.215038877193,106.618366812549,22461499.5862022,305526892.129839,28308752.5077062,75246978.0560358,10673551.5125237,26844181.8578365,10449121.5787345,21552963.9360197,32330316.0927287,9109276497.32156,35316939251.1463,22888490.8596793,37205805.0602016,0.000135251203919828,3.39579617797694e-05,2.03665093040047e-06,3.65766707032976e-06,4.6244225302634e-07,2.7201496536116e-06,4.2089383799506e-07,7.24630964057236e-07,2.57909580716148e-06,0.00501323276680569,0.00861219264148146,2.07696884100768e-05,0.000150096092432275,79.5069213105502,0.31039303531842,1.70282853275539,0.233808815468555,61.3006229915609,2819808.21846546,24.357091369866,0.0280792607744155,2288,78.0826858875781,15469580,0.000825876139313831,0.000809717560628123,51.34971,5.09924610546646e-08,3.72558166798043e-06,0.000213829050369652,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
