MOSFET_0_1_L_BIASCM_NMOS,MOSFET_0_1_M_BIASCM_NMOS,MOSFET_0_1_W_BIASCM_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_12_1_L_gm2_NMOS,MOSFET_12_1_M_gm2_NMOS,MOSFET_12_1_W_gm2_NMOS,MOSFET_13_1_L_BIASCM_NMOS,MOSFET_13_1_M_BIASCM_NMOS,MOSFET_13_1_W_BIASCM_NMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_15_1_L_BIASCM_PMOS,MOSFET_15_1_M_BIASCM_PMOS,MOSFET_15_1_W_BIASCM_PMOS,MOSFET_18_1_L_BIASCM_PMOS,MOSFET_18_1_M_BIASCM_PMOS,MOSFET_18_1_W_BIASCM_PMOS,MOSFET_21_1_L_BIASCM_NMOS,MOSFET_21_1_M_BIASCM_NMOS,MOSFET_21_1_W_BIASCM_NMOS,MOSFET_22_1_L_BIASCM_PMOS,MOSFET_22_1_M_BIASCM_PMOS,MOSFET_22_1_W_BIASCM_PMOS,MOSFET_28_1_L_gm3_PMOS,MOSFET_28_1_M_gm3_PMOS,MOSFET_28_1_W_gm3_PMOS,MOSFET_29_1_L_gm3_NMOS,MOSFET_29_1_M_gm3_NMOS,MOSFET_29_1_W_gm3_NMOS,MOSFET_4_1_L_LOAD_NMOS,MOSFET_4_1_M_LOAD_NMOS,MOSFET_4_1_W_LOAD_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,RESISTOR_0,RESISTOR_1,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS12,VDS13,VDS14,VDS15,VDS18,VDS21,VDS22,VDS28,VDS29,VDS4,VDS6,ft0,ft10,ft12,ft13,ft14,ft15,ft18,ft21,ft22,ft28,ft29,ft4,ft6,gm0,gm10,gm12,gm13,gm14,gm15,gm18,gm21,gm22,gm28,gm29,gm4,gm6,gmid_offset0,gmid_offset10,gmid_offset12,gmid_offset13,gmid_offset14,gmid_offset15,gmid_offset18,gmid_offset21,gmid_offset22,gmid_offset28,gmid_offset29,gmid_offset4,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.85,1,0.364,0.15,14,2,0.703,1,1.23,0.883,8,2,0.906,21,2,0.817,50,0.821,0.287,2,1.68,0.417,12,0.731,1,50,0.746,0.189,47,1.71,0.241,38,2,0.24,19,2,0.79,37,1,66,5,0.941,0.553,100,16,0.815127196,0.815127196,0.150712855,1.463879182,0.186167359,0.09921867,0.765078072,0.765075143,1.069199259,1.099957839,0.799320224,0.186167359,0.443109052,9758678868,9758678868,994088232.8,213600440.1,76910205.71,86450739.51,348921.9084,671365852.5,346525199.1,16258369274,18149906306,76910205.71,523400523.8,0.001226112,0.001226112,2.15E-05,3.36E-05,3.14E-05,3.17E-05,4.49E-09,3.42E-05,0.000300325,0.00910348,0.012665061,3.14E-05,9.17E-06,-5,-4,3,-15,-12,15,14,-15,14,5,10,15,0,89.93241324,4.305980944,4.608049217,117.505255,75.83439843,117719757.6,23.62510411,0.00382902,342.1,112.4077187,125977900,0.001608157,0.000783538,49.61536,7.94E-09,2.86E-06,0.000203738,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.941,1,0.3,0.15,9,1.94,0.825,1,0.589,0.925,11,1.32,1,38,1.54,0.986,27,0.3,0.184,1,1.92,0.15,32,0.692,0.941,49,1.24,0.15,44,2,0.194,50,0.864,0.392,29,2,0.994,28,1,58,5,1.61,1.24,76,33,0.873093222,0.873093222,0.263581688,1.380053226,0.202269085,0.054064168,0.81204333,0.812042789,1.119136289,1.0999206,0.799183502,0.202269085,0.482913562,14842162331,14842162331,988835044.3,160905080.3,37669737.23,92846791.04,63553967.54,268038310.1,467818995.3,20475012159,28023713086,37669737.23,399678505.2,0.001327139,0.001327139,1.27E-05,2.24E-05,2.13E-05,1.54E-05,4.09E-07,2.16E-05,0.00066959,0.009968685,0.009904464,2.13E-05,1.60E-05,2,-10,-6,-15,-15,15,12,-15,13,2,-2,5,15,96.24146751,7.524413068,3.881448744,98.97694298,83.11990551,194620161.9,23.41583193,0.006687483,330.5,111.4669952,100394300,0.00152148,0.000957931,56.22747,1.05E-08,3.18E-06,0.000121921,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.952,1,0.3,0.15,22,1.84,0.727,1,0.979,0.903,10,0.866,1,26,2,0.845,50,0.779,0.15,4,1.71,0.281,22,1.07,0.45,50,1.56,0.215,42,1.74,0.338,43,1.54,0.24,12,2,0.763,24,1,44,5,1.19,0.631,93,29,0.766411385,0.766411385,0.153310281,1.470547536,0.166666227,0.109448784,0.630652134,0.630651186,1.041770887,1.09986436,0.799204538,0.166666227,0.431433222,6459363410,6459363410,992836695,289196505.7,53614825.56,79864381.61,7532.086776,305474997.1,1503201775,14669510006,13684041162,53614825.56,521846913.1,0.001054389,0.001054389,1.84E-05,2.85E-05,2.83E-05,2.83E-05,1.55E-10,3.11E-05,0.001254211,0.008585293,0.011486395,2.83E-05,1.07E-05,-4,-9,4,-15,-14,15,13,-8,14,6,6,5,1,91.11270138,3.147930599,3.558104586,90.73166694,75.23526301,95421517.76,21.2882278,0.004490572,327.1,110.7304113,107854900,0.001783086,0.000900401,55.15277,9.71E-09,3.01E-06,0.000217958,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.912,1,0.415,0.15,28,1.91,0.887,1,1.02,0.796,10,0.866,0.892,18,2,0.899,37,0.779,0.184,5,1.71,0.185,28,1.21,0.45,50,2,0.15,50,1.79,0.208,46,2,0.217,19,2,0.827,40,1,80,5,1.09,0.838,100,24,0.780703889,0.780703889,0.186289197,1.419452708,0.215726113,0.078501658,0.570058966,0.570058227,1.030053134,1.099344112,0.799077295,0.215726113,0.466575374,8639062339,8639062339,839318601.8,386612265.3,93175532.6,98032862.47,3209.527386,291362189.2,1803571276,28276390060,29292599038,93175532.6,536173131.3,0.002012347,0.002012347,2.04E-05,3.44E-05,3.33E-05,3.19E-05,8.79E-11,3.74E-05,0.002098028,0.015773942,0.02371457,3.33E-05,1.20E-05,1,-3,2,-15,-12,15,15,-8,14,5,15,12,8,94.95192106,1.871123384,1.89700869,48.3737216,80.09093793,125238537.6,25.07843011,0.003918701,326.9,111.1428024,126971100,0.003937192,0.000703689,50.68478,7.36E-09,1.81E-06,0.000117979,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.983,5,0.3,0.15,9,1.94,0.883,1,0.345,0.696,11,1.95,1,38,1.09,0.63,21,1.12,0.339,4,1.56,0.713,50,1.45,0.77,50,1.52,0.15,50,2,0.15,50,0.737,0.306,43,1.47,0.747,28,1,25,5,1.36,3.58,79,43,0.942414454,0.942414454,0.249354786,1.372904854,0.270418162,0.007258939,0.618237958,0.618237703,0.970019611,1.099896966,0.798212179,0.270418162,0.587943862,22388195292,22388195292,1327766269,197313052.1,63009218.89,34839712.16,8664658.121,67945800.26,999897349.7,24603134267,50419106660,63009218.89,1028025075,0.002285467,0.002285467,1.28E-05,3.00E-05,2.73E-05,1.43E-05,2.24E-07,3.12E-05,0.001715086,0.014534869,0.013629052,2.73E-05,3.11E-05,-1,-1,12,-1,-4,15,4,-15,15,2,-12,-15,8,83.6732779,2.637622098,1.792807043,45.71657959,75.513276,151534972.5,20.15461027,0.006967579,318.3,110.88012,102999200,0.003379492,0.001112154,56.71683,7.98E-09,4.22E-06,0.000158683,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.97,5,0.3,0.15,9,1.94,0.835,1,0.3,0.696,9,1.95,1,38,1.09,0.728,19,1.12,0.377,4,1.56,0.713,50,1.45,0.944,50,2,0.224,50,2,0.256,50,0.986,0.306,34,1.47,0.826,38,1,25,5,1.43,3.8,80,48,0.954250408,0.954250408,0.23649859,1.36788797,0.282365152,0.013105289,0.505570919,0.50557049,0.942700854,1.099969207,0.798579985,0.282365152,0.60383521,24995252095,24995252095,1800073582,324584564.6,85523307.44,47969680.54,499080.8552,98682968.53,696517210.3,14401979588,25426460570,85523307.44,883864972,0.002652012,0.002652012,1.58E-05,4.43E-05,4.00E-05,2.08E-05,1.34E-08,4.75E-05,0.001923602,0.012090718,0.013588195,4.00E-05,3.12E-05,-1,3,12,-2,-3,15,3,-15,15,-2,-14,-15,4,76.93871026,2.282623798,1.886913273,48.11628846,71.1557997,148504386.2,21.61239552,0.006233903,313.7,112.1505802,122760000,0.003826978,0.00110884,62.49397,6.71E-09,4.69E-06,0.000213488,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.77,1,0.364,0.15,14,2,0.703,1,1.23,0.848,8,2,0.906,21,2,0.817,50,0.821,0.287,2,0.48,0.417,12,0.731,1,50,0.746,0.189,47,1.71,0.241,38,2,0.26,19,1.62,0.79,37,1,71,5,0.941,0.553,94,44,0.802726282,0.802726282,0.144308493,1.461257351,0.184851868,0.109555153,0.776023684,0.776020088,1.066240779,1.100047562,0.799258542,0.184851868,0.444923137,9847323729,9847323729,1080754180,260603667.4,90106101.04,101606682.5,8081747.762,791812667.2,349672483.1,16038204462,17826731026,90106101.04,528403014.2,0.0012447,0.0012447,2.48E-05,4.11E-05,3.82E-05,3.85E-05,3.09E-08,4.17E-05,0.000304594,0.008940764,0.012384813,3.82E-05,9.30E-06,-5,-4,3,-15,-8,15,14,-15,14,5,9,15,0,86.55414431,4.972403464,5.510638269,140.5212758,73.25964492,131570437.6,24.09876395,0.004078794,305,111.1000016,145812200,0.001556478,0.000794556,46.98027,7.04E-09,3.29E-06,0.000248056,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.901,1,0.3,0.15,10,2,0.932,1,0.843,0.693,8,2,1,50,0.732,1,26,0.3,0.15,1,2,0.713,20,1.01,1,50,1.49,0.15,44,2,0.15,50,0.826,0.15,33,2,1,40,1,44,5,1.62,2.77,78,54,0.902000407,0.902000407,0.323783546,0.825274259,0.22128729,0.329596296,0.027344732,0.027342875,0.201235683,0.899611668,0.799139144,0.22128729,0.744861529,20740907290,20740907290,1504874958,655451086.5,159059039.8,294600944.9,1207134.084,326138530.3,572144513.9,23200555297,52279964910,159059039.8,661969152.2,0.00235251,0.00235251,3.09E-05,7.01E-05,6.20E-05,4.27E-05,7.66E-09,6.30E-05,0.001150214,0.012099081,0.014398956,6.20E-05,2.77E-05,-1,-15,1,4,-13,15,8,-15,15,-2,15,11,15,91.36417172,3.769275908,1.868065221,47.63566314,80.13278343,310035727,22.08713598,0.008512452,303.4,109.7202172,153654700,0.004838435,0.001043996,57.84604,5.97E-09,2.54E-06,0.000103876,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.838,34,1.37,0.537,22,1.28,0.527,1,1.36,0.309,1,0.94,0.398,50,0.523,0.565,15,0.936,0.518,44,0.3,0.969,12,0.508,0.15,20,0.3,0.622,33,1.62,0.784,42,1.12,0.356,36,1.68,0.38,14,12,77,14,1.66,1.81,15,20,0.902094267,0.902094267,0.111770859,1.606250352,0.179080663,0.002891738,0.617285045,0.617284427,1.085265521,1.101497057,0.798136229,0.179080663,0.317560594,733699970.7,733699970.7,402067958.8,969541403,32644290.59,16064593.13,7376.151124,90911534.9,6566985384,2104279403,2920763557,32644290.59,554147434.9,0.000207682,0.000207682,4.39E-06,4.50E-06,4.60E-06,2.88E-06,5.13E-10,4.95E-06,0.000164221,0.00228376,0.003546858,4.60E-06,6.84E-05,-11,-11,1,8,-9,6,-4,0,14,-5,-6,6,0,78.24437164,2.028301255,3.190870854,81.36720678,72.09508014,17342601.35,27.19898572,0.015135781,350.1,109.8964445,27282930,0.000502959,0.001031122,54.88232,1.37E-08,2.97E-05,0.000576941,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
1,2,0.3,0.15,5,2,1,1,1.09,1,13,2,1,29,1.21,0.817,38,0.3,0.385,6,2,0.15,1,0.862,1,50,1.37,0.15,50,2,0.224,38,0.3,0.155,50,2,0.668,26,1,18,5,1.12,0.5,88,37,0.878913456,0.878913456,0.123350089,1.068856984,0.089240862,0.418543673,0.086928026,0.086918245,0.077148945,0.899905723,0.798463709,0.089240862,0.62407997,13289858543,13289858543,552013025.2,81038021.87,49708978.31,145526980,181427.8938,4369636449,249203980.1,16252871117,40436159829,49708978.31,770705083.1,0.000629003,0.000629003,1.07E-05,1.61E-05,1.50E-05,1.41E-05,9.24E-09,1.32E-05,0.000338852,0.008358616,0.004374124,1.50E-05,1.07E-05,-4,-15,15,-15,-10,15,15,-15,15,11,11,3,15,102.1728865,2.193574852,1.038398184,26.47915369,79.16125628,58376655.1,17.72988607,0.005412822,321.5,107.7033995,27634440,0.001565445,0.001013597,46.38165,1.82E-08,5.28E-06,0.000125689,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.855,15,2,0.854,31,1.96,0.673,1,0.449,0.15,4,2,0.945,18,0.733,0.441,41,2,0.801,1,0.776,0.634,30,0.3,0.15,5,2,0.726,48,0.852,0.58,50,1.97,0.549,50,1.49,0.399,23,20,30,24,1.39,3.6,32,41,0.992613791,0.992613791,0.204213458,1.186683594,0.265849907,0.143248238,0.193099327,0.193099467,0.968086238,0.99987412,0.79963523,0.265849907,0.499208037,366175407.3,366175407.3,593600724.1,116661355.7,29246726.3,8560617.013,76645062.69,53707724.26,5280478896,2301001314,4296789900,29246726.3,729957559.7,0.000323962,0.000323962,2.87E-06,3.33E-06,3.23E-06,3.40E-06,4.52E-07,3.00E-06,0.000186315,0.002203163,0.007579326,3.23E-06,0.000126659,-14,-2,12,15,-2,5,5,-1,6,13,-15,15,-9,88.16495496,1.900631307,1.358411253,34.63948695,80.29296171,34399084.92,28.07740585,0.011838066,311.6,106.493467,24585570,0.001064633,0.000833085,55.07662,1.77E-08,4.18E-06,0.000254243,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
