MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_11_1_L_gmf2_PMOS,MOSFET_11_1_M_gmf2_PMOS,MOSFET_11_1_W_gmf2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av11,av17,av21,av23,av8,ft0,ft10,ft11,ft17,ft21,ft23,ft8,gm0,gm10,gm11,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
6.4,1,7,6.4,10,9,4.4,17,8,4.05,7,10,7.79,50,10,8,1,2,4.23,1,10,10,0.75,0.905,17,0,2898.74586852295,3372.90627914668,2304.28863659091,4.90348190990736,332.004387551761,826.159628463339,4032.63481494636,434645.552826479,14962411.4483065,14846824.8059453,7791497.31504715,44090257.1582312,40917471.1670205,8023650.51476982,1.83581054288726e-05,1.47320365506923e-05,0.000188120158789659,9.62610849644136e-06,3.616130835152e-05,0.000466322280265946,3.08903510614224e-05,113.548626688909,1.33702218096228,11.9942262796647,2.32014516972489e-05,80.372249525074,26264.3655116535,211.777123410438,0.0159042390093315,673.5,153.095055137216,235613.7,6.13872704526452e-05,0.00014068275500449,65.31112,2.68805150383175e-05,2.38038505849802e-07,4.27767084529851e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
2.92,37,4,3.17,50,10,7.2,21,10,4.12,8,10,5.57,5,10,5.29,1,9,1.74,28,10,10,0.991,31.9,30,0,906.418061589264,1722.49021902958,1315.29175550251,6.91988291315394,198.075561978059,741.335105833127,1701.82479986044,19980256.3794308,65220032.9636209,53507900.2094262,42141446.769465,182016223.484801,42458343.2641403,35747556.1016556,0.000124091985939491,0.000608732382108125,0.00182862339971286,0.000185648827805387,0.00160570836230938,0.00150367454554809,0.000260476002531928,113.401105481578,2.5004250445264,12.179029459316,8.58745337774834e-06,86.796867321693,714243.793229779,140.332565714448,0.0262900104398191,685,169.537632910775,3478927,0.000892652974632888,0.000113047827051887,54.51647,7.03095649323866e-07,6.53302839992431e-08,2.70621644351543e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
1.93,37,10,1.2,50,10,7.2,9,10,4.12,8,10,5.34,5,8,6.4,1,9,2.4,29,10,10,3.87,31.9,15,0,816.181345658008,1719.80007527353,728.902047699917,7.70307878499375,238.223779867751,531.395951197073,1670.50954951163,23426318.2958245,93548455.1282369,252785918.054273,31872319.594714,111840711.646487,56506128.8911903,35737126.5808749,0.000113077676470422,0.0012107060427638,0.00286746475179232,0.000171794394106018,0.00144717584752638,0.000880378725186899,0.00026042326100151,114.003493376185,2.3362064699094,12.9506418959765,2.18126859289709e-07,100.938906674732,613681.279437206,145.70425525701,0.0284512677818871,703.5,169.011274937703,3401911,0.000820883780154775,6.53305936158808e-05,50.90955,8.00275641997961e-07,2.52956203949939e-08,4.48716319212394e-06,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
6.4,1,7,7.93,7,9,1.73,34,7,2.14,7,7,7.79,50,10,8,2,2,3.41,15,10,10,0.637,0.905,20,0,2898.74586852295,3566.01864279484,2881.48115987567,4.49387310587843,325.299265411783,408.085884074883,2030.84734025957,434645.552826479,14951527.7061471,9643948.69910429,5296223.77978652,10438248.3540739,76725637.7918542,22905414.6930311,1.83581054288726e-05,1.47158021102816e-05,0.000105637592778928,1.18798030255115e-05,7.03571294219227e-05,0.00046015490931482,3.25713768433242e-05,113.191712565108,2.35435837384514,19.0878121030701,4.14450219305395e-05,78.8751550820137,30863.6750624843,212.500689410646,0.01507415849479,661,153.331435874538,250225.3,4.09661441697778e-05,0.000221573915533545,64.25467,2.77365249346032e-05,3.56922715319952e-07,4.79680632490265e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
9.6,3,8,0.8,28,10,6.4,1,3,0.4,3,7,10,6,9,8,1,2,3.6,22,10,5.21,4.78,14.2,2,0,1702.56218169939,11799.7984380451,531.957888018963,12.0038487762776,303.900858289311,1.04587029958693,109.464614149626,5545881.37779551,2670023.12152924,445864290.834371,32430622.6101957,1876151.41633729,93292414.5499119,2134940589.63014,6.44420571963273e-05,9.46142287653128e-06,0.00179177118147943,5.0599997979687e-05,1.59256450354459e-05,5.04593823574079e-05,0.000363059768406654,131.296176784824,2.98451512760501,40.5491075931563,2.59538009774949e-09,115.753674051404,283895.534813793,131.854123940057,0.0172918097452356,-14.5958472,124.786511209061,3857146,0.0002972588539047,6.32503760231071e-05,42.62836,2.21044328337272e-06,3.00908510553199e-09,1.29619587019292e-06,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
1.2,12,9,10,50,10,9.2,50,10,7.6,1,6,6.4,3,10,10,50,10,7.2,25,10,8.61,10,21.4,3,0,941.264962797557,855.010716272844,7106.41584166223,4.08904584470255,442.042700266588,1227.97972193303,1802.16111641369,16772438.839361,282792516.83484,3672001.95984521,1345706.03203725,19245904.3374586,6222209.83723073,22966488.7280791,7.28206791003182e-05,0.000715147938040573,0.000331681836236159,0.000379738335961771,0.000709413260597405,0.00048791290782553,2.45681810330761e-05,33.6210037966175,12.8103534827814,2.41807439398131,758.071726409985,41.1461706591769,1561457.75863729,264.996396201911,0.0556946966225801,293,137.722687745858,294739.8,0.000380907170305662,0.000169525706173351,72.869,5.11826679523989e-07,9.45763999612048e-05,0.00978460663712188,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
1.2,37,10,1.2,50,10,2.4,10,10,10,8,10,10,5,8,6.4,6,9,2,50,10,9.67,6.57,81.1,6,0,851.319461555582,843.080677305223,642.76619664139,5.87244699121468,204.643821054943,372.681289071284,2801.51497519713,13190267.9320095,291035789.344661,286683779.339498,20376396.9952006,180969722.409598,352918616.212379,10616646.5146041,0.000123868952042712,0.00255111043914358,0.00341643656997694,0.00061183352606247,0.00347528912496255,0.00196026598771109,0.000196816293625822,18.00052031529,12.1269242722814,4.00168076781941,295405.062219231,18.2590734511731,6727543.34997895,167.894490677925,0.382097577443648,-7.62419222957167,106.165612890572,2219976,0.00173362779354844,8.41578421688161e-05,65.96155,0.00136688709192478,0.00108343775464866,0.013561039405257,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
1.2,37,10,1.2,50,10,7.2,9,10,10,8,10,10,5,8,6.4,6,9,2.4,29,10,10,6.57,31.9,10,0,1160.76540480333,1059.4422822299,853.267796801478,4.98360007620645,238.106801085519,727.517752282259,3303.86148936517,8763122.85454279,198134237.740382,194910740.551987,12503533.3683194,112076697.717841,43326190.3830424,8746957.47997449,8.06538245375329e-05,0.00151925209953958,0.00203210270339991,0.000334893447809012,0.00145097536830367,0.000659066063342182,0.000160272411686617,57.9718642170223,7.17396596878968,8.47595507992529,0.0349228523300538,59.9724226915734,1575586.81726291,168.368435284052,0.0506136617821797,680.5,159.662028893078,1861537,0.000686330103232599,7.39029953997376e-05,50.05945,1.84567988252344e-07,4.22537719139471e-06,0.000274022338915936,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
10,50,10,10,50,10,7.2,10,9,2.8,1,5,10,50,10,8.4,2,9,2.8,1,2,9.9,0.75,2.16,12,0,3975.35009490871,11703.5513977285,10074.64058839,4.34970853823568,158.889420518781,1096.20644998957,1421.4915283977,687878.86277125,1865677.47924208,1863057.72802199,3390331.63185264,270681309.483306,10137170.0017359,70005436.9152688,4.12055837373425e-05,0.000132880319238604,0.00013278297020881,3.2857829076653e-05,3.61975576272292e-05,0.00011200421541566,2.11699171729834e-05,115.529976724746,5.83351405213799,13.3032444122183,8.80527088679786e-05,75.7088795565355,82685.3304408062,251.681246818272,0.0340796753931243,629.5,149.543696202809,188562.7,4.42943404812436e-05,0.000158001831769208,61.65965,9.40077958417468e-06,5.7034050824023e-07,6.55549148700363e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
0.4,24,10,0.4,50,10,0.4,50,10,7.2,50,10,7.6,50,10,1.6,50,10,4,50,10,9.67,6.57,31.9,1,0,2480,140,128,2.98,337,63.6,5480,5290000,1220000000,1090000000,15400000,39900000,1190000000,7520000,0.00034,0.00213,0.004,0.000659,0.00147,0.00442,0.000505,116.696894770751,15.8728727073299,14.3922929248589,3.53137235113306e-05,82.8111690739679,3912431.29183862,255.697790369804,0.14665580937717,-21.7832472,145.877075983867,3547490,0.000770266857955064,8.19193795879526e-05,38.99836,1.74767644305692e-07,1.9945419522549e-07,4.20110544430141e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
5.15,8,5,11.6,21,9,2.23,40,6,0.618,1,4,7.92,50,10,10.6,3,3,3.47,1,10,10,0.618,2.16,25,0,3227.67060932274,4092.63236552046,6867.8871363099,4.84463631834357,259.083744399165,492.371741927943,334.031522219118,901059.80874462,15917705.5185217,3074138.21578931,3689187.86867502,92346554.3966061,41873365.3026401,981254740.106161,4.19959520502614e-05,6.33408922932354e-05,0.000128488583515076,2.57268606595951e-05,6.77192370213415e-05,0.000317855103558064,4.68915256651724e-05,118.879444572693,4.01586040564603,21.8405274418141,2.57590452222035e-05,79.1133527165213,68496.7516883695,216.607354445781,0.0133279295940461,665.5,156.482109083847,372524.2,5.33017404502436e-05,0.00018017248100166,58.03868,1.19751337176403e-05,2.91650903809781e-07,4.86313491960821e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
1.6,38,10,2,50,10,7.38,19,10,9.27,8,9,10,4,9,3.1,17,10,4.8,11,10,10,6.57,31.9,14,0,1120.49022093482,1395.86682077832,1485.20547618373,3.63860494846422,289.113309108071,992.805549426698,3140.26500336156,9165861.94831616,125955899.526607,78333661.8565574,16674901.5210888,64345358.0058834,25946234.3620742,10282095.1484903,7.61609375185051e-05,0.00135789472630508,0.00137204729993224,0.000539066435660028,0.000759587768033199,0.000796721429349069,0.000157411955612677,52.2037831392189,19.4673007661565,8.92876512157344,0.322814503942757,53.5400348443426,4057470.26432199,173.247828269217,0.0351152811385532,622,161.713582511346,1860977,0.000651327820344228,8.82360600088874e-05,53.30586,1.59622094064764e-07,9.8107985899043e-06,0.000638245390153891,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
1.2,19,10,0.8,46,10,4,9,9,10,10,9,10,5,10,10,1,6,8,18,10,9.67,6.57,31.9,5,0,1250.58675946343,877.742136281546,429.907705844241,12.3343319292521,411.92760181573,335.033996538866,2711.30667804442,7941319.58988458,264647761.855179,630460717.228463,20270379.5616161,23260786.2908603,185742897.478377,8340549.46467934,9.06211406619255e-05,0.001149123395436,0.00459780456611551,0.00011794128530854,0.000746592868279294,0.00145220176192734,0.000171389089201196,75.8822772503717,1960964.58365003,5.64696082603265,0.000129391858126953,76.2855313667474,640954419356.435,166.449271551425,0.531761627684497,-9.38160336746112,168.454395278928,1845747,0.0010214271982213,5.93835696434125e-05,48.24827,5.55120290567121e-08,5.09126281800221e-07,2.16512786128664e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
