MOSFET_0_1_L_BIASCM_NMOS,MOSFET_0_1_M_BIASCM_NMOS,MOSFET_0_1_W_BIASCM_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_12_1_L_gm2_NMOS,MOSFET_12_1_M_gm2_NMOS,MOSFET_12_1_W_gm2_NMOS,MOSFET_13_1_L_BIASCM_NMOS,MOSFET_13_1_M_BIASCM_NMOS,MOSFET_13_1_W_BIASCM_NMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_15_1_L_BIASCM_PMOS,MOSFET_15_1_M_BIASCM_PMOS,MOSFET_15_1_W_BIASCM_PMOS,MOSFET_18_1_L_BIASCM_PMOS,MOSFET_18_1_M_BIASCM_PMOS,MOSFET_18_1_W_BIASCM_PMOS,MOSFET_21_1_L_BIASCM_NMOS,MOSFET_21_1_M_BIASCM_NMOS,MOSFET_21_1_W_BIASCM_NMOS,MOSFET_22_1_L_BIASCM_PMOS,MOSFET_22_1_M_BIASCM_PMOS,MOSFET_22_1_W_BIASCM_PMOS,MOSFET_28_1_L_gm3_PMOS,MOSFET_28_1_M_gm3_PMOS,MOSFET_28_1_W_gm3_PMOS,MOSFET_29_1_L_gm3_NMOS,MOSFET_29_1_M_gm3_NMOS,MOSFET_29_1_W_gm3_NMOS,MOSFET_4_1_L_LOAD_NMOS,MOSFET_4_1_M_LOAD_NMOS,MOSFET_4_1_W_LOAD_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,RESISTOR_0,RESISTOR_1,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS12,VDS13,VDS14,VDS15,VDS18,VDS21,VDS22,VDS28,VDS29,VDS4,VDS6,ft0,ft10,ft12,ft13,ft14,ft15,ft18,ft21,ft22,ft28,ft29,ft4,ft6,gm0,gm10,gm12,gm13,gm14,gm15,gm18,gm21,gm22,gm28,gm29,gm4,gm6,gmid_offset0,gmid_offset10,gmid_offset12,gmid_offset13,gmid_offset14,gmid_offset15,gmid_offset18,gmid_offset21,gmid_offset22,gmid_offset28,gmid_offset29,gmid_offset4,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
1.87,7,3.55,8.42,5,1.76,0.18,1,4.75,0.18,1,1.59,0.18,1,0.22,4.78,20,5,5.41,2,0.291,0.59,1,0.9,2.01,7,0.878,3.22,11,2.92,0.24,7,3.4,0.18,3,1.15,2.38,6,6,47,15,2.4,7.79,100,28,1.04857157035741,1.04857157035741,0.403713091829206,0.505238689840673,0.852479561061294,0.588617011548076,0.899882005691845,0.771422626685241,0.577955766131351,0.995450228171393,0.451420393130559,0.852479561061294,0.577955766131351,9498415.78372284,9498415.78372284,5585198425.02985,12981930627.2516,16571227989.8044,7067254.33833832,12332463.0824682,3078283817.65491,62047112.1288422,58665036.8871795,6121174809.22852,16571227989.8044,42975740.2912949,2.99652004393536e-05,2.99652004393536e-05,0.000208254775740796,0.000168242898103402,3.92417726254005e-05,0.000116085505860095,1.61594177908222e-06,7.32318045722732e-05,3.1675687266535e-05,0.000262778770174087,0.00142341828892544,3.92417726254005e-05,5.93024383175813e-05,3,-7,-15,5,-15,14,-15,7,15,14,15,15,0,53.5000782490208,17.1608355574965,38.8576417951832,990.869865777172,52.0294297384887,47860924.2747543,35.2302537600852,0.00973979722015039,330.000000000001,88.0152483521511,108372500,0.000164056608859025,0.00327399386030283,49.63355,2.07918891055011e-07,2.00555983196987e-05,0.00238998371849852,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
0.793,7,4.17,8.42,3,3.71,0.18,1,3.71,0.18,1,0.308,0.18,1,0.22,9.36,20,5,5.41,1,0.604,0.59,1,0.9,2.01,7,0.736,2.49,16,3.56,0.261,7,3.25,0.18,3,1.23,2.38,5,6,55,15,2.45,7.79,79,20,1.022795324742,1.022795324742,0.409303945278106,0.556189590636838,0.802173604274346,0.646084986421672,1.15305776409368,0.735393398606271,0.578567255053388,0.74370570789364,0.455632262841501,0.802173604274346,0.578567255053388,9103463.69026193,9103463.69026193,5903248026.3138,27941192853.6566,16227768367.3568,2343636.50928715,20240151.7981538,2811566563.67122,63068514.6028261,64434382.0567263,5256395764.70064,16227768367.3568,43054771.1663414,3.63254240192268e-05,3.63254240192268e-05,0.000173815897615081,8.14344727944089e-05,3.82829013306918e-05,8.09299825903459e-05,2.792104679361e-06,6.53932538181947e-05,2.71210159792178e-05,0.000387435945141671,0.00124998001356239,3.82829013306918e-05,6.06588161536511e-05,12,10,-15,10,-15,0,-15,7,15,14,15,-1,0,54.1442050345338,15.5901480348391,39.4675609736184,1006.42280482727,45.6666305228634,39678410.9348414,41.7269891077705,0.0122490620770211,327.100000000001,89.6273331231401,100448700,0.000149711482368347,0.00278124047507677,52.10941,5.19149549767929e-07,2.659362942247e-05,0.00261887699986685,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
2.28,7,5,8.42,6,1.66,0.18,1,3.01,0.18,1,1.11,0.18,1,0.22,6.47,20,5,5.41,4,0.36,0.59,1,0.9,2.01,7,0.787,4.45,13,3.73,0.317,7,3.38,0.18,3,0.631,2.38,7,6,55,15,2.08,7.79,100,29,1.04696426363634,1.04696426363634,0.428786180041746,0.535979602215129,0.859902880629842,0.633323591566487,0.989808697756047,0.767317015878315,0.595994885816914,0.899561600216024,0.462638239148036,0.859902880629842,0.595994885816914,9493062.15300098,9493062.15300098,8067122960.38008,15954005412.0735,17366017506.626,4520187.14138465,15434911.871974,3060728027.21877,66568872.4534283,27242487.5494814,3742845049.137,17366017506.626,45942907.9894199,3.38948252416045e-05,3.38948252416045e-05,0.000198710818700433,0.000151248880192633,4.11114440505167e-05,0.000105846246994194,5.06611591236871e-06,7.24707399274772e-05,3.09161276565064e-05,0.000251300451024833,0.0010879581456687,4.11114440505167e-05,5.57177704757637e-05,8,-3,-15,4,-15,-15,-13,5,15,11,13,-3,0,54.1737776335422,1.34230324090879,42.1461531118051,1074.72690435103,50.5117407265558,3396448.64242996,40.1544163200015,0.00902958892169947,323.800000000001,89.2583169456219,106643000,0.000148841998234514,0.00277064603718143,52.20991,3.70323022404855e-07,1.94071161902459e-05,0.00218934069891852,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.64,8,3.87,8.42,6,1.35,0.18,1,2.49,0.18,1,0.633,0.18,1,0.22,3.67,20,5,5.41,1,0.22,0.59,1,0.9,2.01,7,1.11,1.84,20,3.1,0.363,7,3.34,0.18,3,0.662,2.38,10,6,78,15,2.04,7.79,94,34,1.07135838968886,1.07135838968886,0.418487305164743,0.585859717993752,0.783037414573632,0.616084428534827,1.07796268224703,0.763830553619799,0.596717310722379,0.819806267575579,0.539102059034101,0.783037414573632,0.596717310722379,9809003.48044429,9809003.48044429,8177517343.4583,18391181970.7059,17247259221.3714,9641173.11321422,20783217.0303212,2864961303.14977,65086228.4532989,136235780.100786,4967579823.96342,17247259221.3714,46077499.602912,2.84881166734963e-05,2.84881166734963e-05,0.000163369130638188,0.000104191610035499,4.04265950378702e-05,0.000112324457457206,1.0941746629228e-06,6.69668224163758e-05,4.23604120293612e-05,0.000672159393280204,0.00179872024976685,4.04265950378702e-05,5.48464177751873e-05,14,15,-15,15,-15,-9,-15,-12,15,14,11,-4,0,54.7421544074847,0.930982135340947,29.8014135852518,759.936046423921,46.4717800459431,4204818.78723398,38.0141218496495,0.0116813769450282,312.3,92.1777060211975,134599300,0.000265678869886602,0.00329815837922649,47.81076,6.36169407306491e-08,2.45425182445436e-05,0.00270653674652666,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
2.52,8,4.34,8.42,5,2.17,0.18,1,3.31,0.18,1,1.59,0.18,1,0.22,4.78,20,5,5.41,1,0.22,0.59,1,0.9,2.01,7,0.789,3.22,12,3.2,0.24,7,3.39,0.18,3,1.15,2.38,8,6,51,15,2.39,7.79,100,34,1.05243968745282,1.05243968745282,0.415823918389309,0.504678486816352,0.820977883751784,0.588778881886161,0.986333470982253,0.75615573215021,0.577773472398883,0.911748649661332,0.446271956119189,0.820977883751784,0.577773472398883,9490786.3054218,9490786.3054218,6865387074.7452,12292013535.1158,16709379892.6848,6782252.67335912,17338878.0836876,2985603793.46224,62528407.9893116,52577365.7006725,5803252487.87358,16709379892.6848,42950684.9481502,3.69317022315305e-05,3.69317022315305e-05,0.000182201389343173,0.000157744439694991,3.94647520257086e-05,0.00010951744537009,8.9587709673455e-07,7.04953240766899e-05,2.87554026666926e-05,0.000279966715882386,0.00133293646994317,3.94647520257086e-05,5.90165604062008e-05,-1,-7,-15,-5,-15,14,-14,7,15,12,15,3,0,57.5425160877203,14.0162069184323,42.5969575221609,1086.2224168151,51.6436932184901,37390112.6988778,37.4645596530908,0.0116563219387343,306.3,93.0399730965342,113633100,0.000156919657854027,0.00274363744509917,53.01919,2.15852610411965e-07,1.7312515989451e-05,0.00207782687571567,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.34,7,4.06,8.42,5,2.58,0.18,1,4.96,0.18,1,0.815,0.18,1,0.22,4.69,20,5,5.41,1,0.531,0.59,1,0.9,2.01,7,0.79,6.52,17,3.62,0.264,7,3.4,0.18,3,1.23,2.38,6,6,61,15,1.96,7.79,100,37,1.01634517088139,1.01634517088139,0.417224341047317,0.591051926931167,0.953994462581213,0.642709728645955,1.0512931919002,0.814196775398542,0.602750969252227,0.844588748269929,0.426833777426018,0.953994462581213,0.602750969252227,9081385.35497509,9081385.35497509,7015244578.34401,20959408483.7296,18989798878.7641,8432018.94355862,16766927.0880668,3634072729.88822,68054137.7217653,11732952.0058385,3755179900.58523,18989798878.7641,47084383.9952111,4.19798342256926e-05,4.19798342256926e-05,0.00027853784271865,0.000156555736452977,4.51177790548028e-05,0.00014288313004311,2.01552542796489e-06,8.77629557117416e-05,3.18534663227074e-05,0.000199212641897041,0.000888900849442546,4.51177790548028e-05,5.40698780921188e-05,15,10,-15,3,-15,-4,-14,15,15,14,13,7,0,55.4198861961677,12.8957126855369,48.32715984743,1232.34257610946,48.0877831438466,30482234.4323857,40.5494748424687,0.0094671329797903,300.1,89.0595132552686,114233300,0.000139044088325631,0.00234157785554433,50.96754,9.7860704228886e-08,2.33153222097088e-05,0.00208173440782733,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.24,7,3.93,8.42,4,2.23,0.18,1,3.01,0.18,1,1.51,0.18,1,0.22,7.75,20,5,5.41,4,0.22,0.59,1,0.9,2.01,7,0.739,5.28,14,3.38,0.266,7,3.41,0.18,3,0.621,2.38,10,6,53,15,1.99,7.79,88,39,1.06789217605551,1.06789217605551,0.424911575012973,0.522535300506843,0.852544910780864,0.642484172489567,0.895239725950562,0.770489470732222,0.60097456229615,0.995607390104608,0.454928435012834,0.852544910780864,0.60097456229615,9643324.82635516,9643324.82635516,7925429423.10853,13290664593.9921,16845440964.4896,3384102.60406323,13380055.5397788,3059818520.56111,68037835.0330048,22102794.4555348,5007965566.91063,16845440964.4896,46783387.6442641,3.08640162709295e-05,3.08640162709295e-05,0.000193984189217905,0.000165543659368545,3.98803055501935e-05,9.6672709269291e-05,2.70870364959339e-06,7.27348683522975e-05,2.9808062127484e-05,0.000236820980318317,0.00126460768142831,3.98803055501935e-05,5.44784373795968e-05,8,-8,-15,4,-15,-4,-15,7,15,13,13,-3,0,53.0668390560398,0.672925577365423,40.1034323967259,1022.63752611651,51.3479891006041,1778963.94548365,42.8542633818387,0.0110605487447192,299.2,87.7845269924565,106018500,0.000155507446126989,0.00291583389535683,53.43514,5.41318302630737e-07,2.05050378591964e-05,0.00233414442052815,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
1,1,3.13,8.42,6,2.68,0.18,1,3.72,0.18,1,0.606,0.18,1,0.22,10,20,5,5.41,1,0.364,0.59,1,0.9,2.01,7,0.709,5.79,13,3.67,0.261,7,3.36,0.18,3,1.28,2.38,5,6,49,15,1.88,7.79,100,39,0.970391547821065,0.970391547821065,0.420222566481733,0.58937639888004,0.907298350967975,0.673239452404251,0.934525346369621,0.788636852973844,0.609997739928992,0.961015669101923,0.442240055420007,0.907298350967975,0.609997739928992,8577980.23832193,8577980.23832193,7417335534.9709,21783383145.4087,15251682725.2652,2447835.24858805,13046193.6507796,3288938898.13831,70322286.460628,17629241.7365511,4580900975.18866,15251682725.2652,48297748.1105595,4.93450009672528e-05,4.93450009672528e-05,0.000222331590074785,0.00012174489829855,3.62827430432535e-05,9.38744162737775e-05,1.06565008806818e-06,7.87949184499332e-05,2.97427378109561e-05,0.000208166399093954,0.00109715742845339,3.62827430432535e-05,5.34454184451822e-05,15,-15,-15,-2,-15,9,-14,15,15,15,15,15,0,57.516308374597,15.7721592436213,39.8830540133341,1017.01787734002,51.4836442257229,40657694.8863981,43.4640146558046,0.00881666917974039,297.45,89.0788056262629,102811100,0.000151636125024025,0.00242269092273882,48.05096,4.10936317143902e-07,2.01595757308293e-05,0.00186850534758576,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
5.2,9,4.01,8.42,6,1.35,0.18,1,2.49,0.18,1,1.32,0.18,1,0.22,3.67,20,5,5.41,1,0.498,0.59,1,0.9,2.01,7,1.42,1.84,20,3.15,0.353,7,3.34,0.18,3,0.662,2.38,12,6,78,15,2.5,7.79,95,44,1.0784473632599,1.0784473632599,0.419780359965718,0.561924774940214,0.7966669895216,0.613117364503509,1.06405780882557,0.768675846684877,0.570175864670627,0.831755919403622,0.542218518803797,0.7966669895216,0.570175864670627,9881360.7911978,9881360.7911978,8514591003.29685,12879783376.3187,17482736907.2425,9917434.32453646,17206129.8071466,2901253685.10921,58658483.3506408,139137959.040896,5341984399.20759,17482736907.2425,41741039.9648272,2.87027846507627e-05,2.87027846507627e-05,0.00017003666090167,0.000142469582181789,4.10713742887502e-05,0.000116324778293561,1.95894002850536e-06,6.79657655978253e-05,4.76602866940553e-05,0.000698458815754293,0.0018955875215603,4.10713742887502e-05,5.96160645766249e-05,7,15,-15,15,-15,-9,-15,-12,15,13,11,-5,0,55.2944824661626,0.969197199663133,29.7482877499906,758.581337624759,47.6945115087447,4678875.74731107,40.8011102790108,0.0106592996694581,286.3,89.306020834029,143612200,0.000283975217047271,0.00330060452634495,46.42469,7.43077038305151e-08,2.31163860410494e-05,0.00239227123159302,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
2.06,5,4.39,8.42,5,1.45,0.18,1,3.91,0.18,1,0.904,0.18,1,0.22,6.66,20,5,5.41,2,0.63,0.59,1,0.9,2.01,7,0.848,3.89,14,4.34,0.321,7,3.31,0.18,3,0.621,2.38,8,6,44,15,1.71,7.79,100,46,0.979147792971642,0.979147792971642,0.44159433182835,0.551553904871392,0.933773091856005,0.66997675205387,0.697499152013713,0.762317813168356,0.713186465519675,1.09856651721623,0.564935432512722,0.933773091856005,0.713186465519675,9017931.85611892,9017931.85611892,4527601834.70433,12499067413.2406,15160070097.8096,3434615.49554037,1450411.65627453,2012207164.84067,76522042.6485406,47349628.1139117,6420135184.93173,15160070097.8096,55980356.5025746,2.26532351419214e-05,2.26532351419214e-05,0.000135761988337644,9.68536969880495e-05,3.1744173418602e-05,7.72035328900352e-05,1.42616002061328e-07,4.93273873698984e-05,3.76889085008924e-05,0.000476380645561787,0.00208971264286441,3.1744173418602e-05,5.60745215695787e-05,10,-8,-15,0,-15,1,-14,7,15,12,15,-2,0,50.2206140261653,0.877955437265659,33.2802592914502,848.646611931979,48.2351935113319,3169481.49131421,39.0759106099909,0.0106592937628037,283.4,88.772840229915,120144100,0.000212357119519667,0.00359868235339691,47.96871,4.35700460537391e-07,2.24186516363317e-05,0.00263369465985008,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
0.18,11,4.3,8.42,5,1.7,0.18,1,5,0.18,1,2.24,0.18,1,0.22,7.17,20,5,5.41,1,0.287,0.59,1,0.9,2.01,7,0.736,2.11,14,2.78,0.213,7,3.4,0.18,3,0.8,2.38,14,6,48,15,2.64,7.79,97,57,1.08623464281977,1.08623464281977,0.418220363111995,0.475829130979079,0.902144491233902,0.685799966648034,1.0390366471883,0.799537952453159,0.615396147423386,0.859056724601532,0.446573406344397,0.902144491233902,0.615396147423386,9891393.01387873,9891393.01387873,6124466157.4719,12160666576.6833,19013486455.1256,4171602.72491635,18265830.7339123,3437791615.82609,71310683.6306515,111523471.244602,7930194134.43264,19013486455.1256,48834278.9905813,3.01675755304744e-05,3.01675755304744e-05,0.00024588722809474,0.000217684218312189,4.50534276313885e-05,0.000111707821840013,1.21928579226721e-06,8.25084418467266e-05,3.13696163989428e-05,0.000396914451253976,0.00169158137340657,4.50534276313885e-05,7.574226762133e-05,-5,-11,-15,-6,-15,-4,-15,2,15,15,14,15,0,50.789951203823,0.5444668324399,39.8673774324877,1016.61812452844,48.4478205079304,1686047.60353361,41.7286159607529,0.0108398210395664,279.6,89.2116430148047,123457100,0.000182158517079262,0.0033573676039584,46.82346,3.88009112696303e-07,2.39197936264923e-05,0.00251822786530531,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
1.94,7,4.41,8.42,2,4.11,0.18,1,3.76,0.18,1,0.657,0.18,1,0.22,10,20,5,5.41,1,0.604,0.59,1,0.9,2.01,7,0.866,2.62,14,3.74,0.261,7,3.26,0.18,3,1.27,2.38,4,6,52,15,2.45,7.79,87,63,1.0279435587295,1.0279435587295,0.392324674979753,0.51922531102715,0.739445941061532,0.620744729026227,0.975923700453201,0.720859161974541,0.575247962068459,0.920267367403668,0.495023224933491,0.739445941061532,0.575247962068459,9150066.21557853,9150066.21557853,4845282259.28772,16503485181.9672,14754468679.4317,1877199.35730641,13509911.5265277,2496557024.90986,61523373.9085447,79703789.9893985,7391831040.79385,14754468679.4317,42539316.6189695,2.69696329320637e-05,2.69696329320637e-05,0.000140705988420054,9.21293409718401e-05,3.46131784142656e-05,6.75024792471394e-05,1.81324271408224e-06,5.73507758787649e-05,3.09261718086969e-05,0.000472821110729418,0.0018829268942668,3.46131784142656e-05,5.97875996268279e-05,12,9,-15,13,-15,0,-14,7,15,14,15,0,0,56.4965504224392,25.0797065154742,29.6996676775078,757.341525776448,49.8394574402643,87122977.560254,42.0081794416278,0.0122817772186129,279.1,90.171133022608,103172000,0.000204343740218573,0.00365945462210533,51.54197,7.17788585550255e-07,2.2408035598282e-05,0.00267430732119311,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.8,10,3.64,8.42,4,1.63,0.18,1,3.01,0.18,1,0.927,0.18,1,0.22,5.18,20,5,5.41,1,0.744,0.59,1,0.9,2.01,7,0.829,0.743,12,3.98,0.367,7,3.28,0.18,3,0.621,2.38,5,6,45,15,1.59,7.79,100,49,1.04660902511678,1.04660902511678,0.401965159784544,0.499148209070846,0.727983977650154,0.570392517951967,1.14544329376856,0.721332402804915,0.632904517687606,0.749219239545953,0.575903633108194,0.727983977650154,0.632904517687606,9498173.33723445,9498173.33723445,5589463200.34462,13545265070.7438,14823708800.3662,5116376.53522935,19338509.1632083,2355113251.02824,74537143.4291628,714584898.814667,5863388452.56044,14823708800.3662,52253353.7911185,2.21970047469707e-05,2.21970047469707e-05,0.000132228882432315,0.000102476569460725,3.46965288617096e-05,8.44421058087061e-05,3.28163945423147e-06,5.315759340461e-05,3.7145827302897e-05,0.00113067098146798,0.00218515196571743,3.46965288617096e-05,4.95765771297013e-05,5,-9,-15,15,-15,-13,-15,-4,15,12,13,-15,0,52.5986988800176,3.48769571600011,21.2835922018709,542.731601147707,49.2654988302118,17781869.9723494,34.4377709789702,0.01273050552287,278.1,92.2033408832106,108513500,0.000299909291546304,0.00403495322815417,45.98027,3.46020813221085e-07,2.00172323153353e-05,0.00263480795398974,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.83,4,5,8.42,5,2.64,0.18,1,4.96,0.18,1,2.16,0.18,1,0.22,10,20,5,5.41,1,0.22,0.59,1,0.9,2.01,7,0.631,5,20,3.62,0.264,7,3.61,0.18,3,1.61,2.38,4,6,61,15,1.96,7.79,89,63,0.966831648554994,0.966831648554994,0.397908373969456,0.529015848135639,0.86728422986096,0.686020383632822,1.13453373771976,0.769869402663474,0.60231121720982,0.762814666589143,0.428396478980598,0.86728422986096,0.60231121720982,8543908.14804287,8543908.14804287,5837012459.23379,10994401408.2039,17370837282.4033,2372833.52104005,23379289.6476931,3230322374.53392,69333721.3476577,16979426.8463877,3824876885.84574,17370837282.4033,47013857.5620911,4.03360771876628e-05,4.03360771876628e-05,0.000223889264955337,0.000191843266072945,4.11433429006122e-05,9.03316134262214e-05,1.22906898469471e-06,7.67066888178247e-05,2.60725207207419e-05,0.000258406300250852,0.000963868695160896,4.11433429006122e-05,5.39754714996733e-05,15,10,-15,3,-15,-4,-14,5,15,14,13,7,0,54.9478417403084,17.812540920094,49.330237929967,1257.92106721416,48.2648342294805,40078276.5260322,45.4000049559469,0.0103297964630388,272.5,87.4539696742474,110993200,0.000132353137521351,0.00248152897282152,47.82511,4.9715036520543e-07,3.17510871883314e-05,0.00198246160290871,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
2.65,3,3.93,8.42,6,1.9,0.18,1,3.65,0.18,1,1.19,0.18,1,0.22,8.68,20,5,5.41,1,0.398,0.59,1,0.9,2.01,7,0.737,3.38,17,3.43,0.329,7,3.54,0.18,3,1.23,2.38,5,6,62,15,2,7.79,99,60,1.01075195365901,1.01075195365901,0.409775582072857,0.559032252894258,0.841722354035184,0.666798475298871,1.12574762150074,0.764166098798941,0.599756283822273,0.770099421656698,0.458915915769607,0.841722354035184,0.599756283822273,9080782.3501118,9080782.3501118,6956499991.27827,14631633345.5457,17396712377.3124,2827694.11982272,20336888.2848624,3091905485.52234,67780335.5529709,37394078.0592597,3362575677.84411,17396712377.3124,46583157.2738665,3.70748325269168e-05,3.70748325269168e-05,0.000200637032950328,0.000148782017947424,4.11252471161589e-05,9.14099871896745e-05,1.8732061611604e-06,7.29922074534141e-05,2.95954550663544e-05,0.000312173468867097,0.00104637036947031,4.11252471161589e-05,5.44752671504429e-05,9,0,-15,5,-15,8,-15,1,15,14,13,15,0,57.3708347977375,20.0605457444721,44.3981930430559,1132.15392259793,48.3628947801318,48989033.1605078,41.7480621107136,0.0107960187323287,267,90.1492912135342,108423000,0.000143650520263894,0.00261806519255374,45.87144,4.7338193388228e-07,2.73351409743999e-05,0.00216936315936156,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.24,6,4.59,8.42,6,2.09,0.18,1,2.6,0.18,1,0.535,0.18,1,0.22,5.18,20,5,5.41,4,0.282,0.59,1,0.9,2.01,7,0.787,3.89,14,4.02,0.293,7,3.35,0.18,3,0.824,2.38,9,6,66,15,1.75,7.79,100,60,1.04464003555114,1.04464003555114,0.434708258507594,0.59565760330653,0.854717715397673,0.640583486222442,0.958537509722846,0.780440163854556,0.618392881844612,0.930752890955664,0.483644869268503,0.854717715397673,0.618392881844612,9414362.32915347,9414362.32915347,9150759481.29113,22475048883.1374,18374149203.4786,6368897.02106928,15004300.3587388,3119736945.02526,71582406.6832645,37105286.8674113,5267852462.43913,18374149203.4786,49746786.6094918,4.2333056214307e-05,4.2333056214307e-05,0.000196456540054259,0.000111398911989495,4.341897184135e-05,0.000115924306109833,3.89132640954538e-06,7.41309779020378e-05,3.36687526645405e-05,0.000348763102426524,0.00148111511807506,4.341897184135e-05,5.15211454522761e-05,12,2,-15,-2,-15,7,-14,7,15,12,14,-3,0,56.0424849209651,12.7543514082721,37.0505722773418,944.789593072215,48.0275160814273,40861384.6642882,39.8407063190401,0.0110613953413532,262.75,87.58679939618,118699700,0.000188454182079873,0.00275989568330347,46.68343,2.64576520497522e-07,2.03884401494292e-05,0.00211378053260569,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
4.09,12,4.23,8.42,5,4.06,0.18,1,2.62,0.18,1,1.54,0.18,1,0.22,9.94,20,5,5.41,5,0.22,0.59,1,0.9,2.01,7,0.739,7.31,19,3.43,0.239,7,3.32,0.18,3,1.15,2.38,16,6,49,15,1.81,7.79,100,62,1.04996859004295,1.04996859004295,0.453848219830693,0.529036717611042,0.992252758790614,0.69033893916979,0.9372806382417,0.807456275690819,0.61422421145263,0.952486626631937,0.43771647491719,0.992252758790614,0.61422421145263,9372784.81894375,9372784.81894375,10315773069.7768,15282736221.9762,13931961392.6025,2684784.3687892,15280678.4494856,3483169181.11454,71021001.0947032,11001236.1626541,5343950414.37954,13931961392.6025,49027144.0873757,6.82824029601837e-05,6.82824029601837e-05,0.000229454812707311,0.000200875016386065,3.33615847448054e-05,0.000103792934410474,3.90827528835824e-06,8.3998290627651e-05,3.13469715688542e-05,0.000223202190184604,0.00117980123017307,3.33615847448054e-05,5.23789062004774e-05,15,-5,-15,-4,-15,15,-15,8,15,13,15,14,0,53.8416969112667,6.74045353343471,35.8799501772932,914.938729520976,66.166932124938,20589371.3639469,51.0521242457158,0.00937115866901372,261.9,88.3959108378609,109598800,0.000179682195862527,0.00194437695158851,49.23878,4.43645085130326e-07,1.0153077711047e-05,0.00119184552344997,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,4.18,8.42,12,2.96,0.18,1,5,0.18,10,0.22,0.18,14,0.22,7.19,11,5,5.41,13,2.07,0.59,1,1.46,2.01,7,1.01,7.55,18,3.2,0.23,7,3.29,0.18,3,4.87,2.35,20,11,78,15,1.09,6.14,42,37,0.937861002429875,0.937861002429875,0.38768262959129,0.457755846805555,0.443879412239293,0.734985734142286,0.398891878976384,0.714844970978294,0.557963848272802,0.899939901816034,0.415174106133421,0.443879412239293,0.557963848272802,8202976.12413842,8202976.12413842,6189581703.59106,10336188958.4306,5065800515.44062,3025907.54672582,96212.8373664016,2651477260.371,57443136.9073275,9600147.11659309,4475680413.96373,5065800515.44062,41847257.0172219,0.000104078910157151,0.000104078910157151,0.000230452883270927,0.000183093320753602,0.000145683613281969,5.49398899240389e-05,1.47409500699791e-07,9.87732129009664e-05,3.30254045838046e-05,0.000177131178888164,0.000914726242163835,0.000145683613281969,4.75230945232636e-05,7,11,-13,9,-15,11,-15,5,15,6,11,-3,-15,64.6756109240978,7.18986284225893,33.2815996528994,848.680791148934,63.9679199624191,20035123.6868321,48.5334822570975,0.0255599385399521,-12.6138782,87.8195141994927,92741820,0.000163916435308582,0.00123652378090204,42.5326,8.93886542736866e-09,6.90153485697142e-05,0.00630155452950443,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
